id,actual_url,country_region,rest_name,is_claimed,rating,last_review,address,latitude,longitude,popularity_top,popularity_detailed,price_range_and_top_tags,n_reviews,travellers_choice,michelin,price_range,cuisines,meal_types,special_diets,features,working_hours,telephone,website,food_rating,service_rating,value_rating,atmosphere_rating,traveller_rating_5,traveller_rating_4,traveller_rating_3,traveller_rating_2,traveller_rating_1,all_languages,selected_language
g274938-d12335096,['https://www.tripadvisor.com/Restaurant_Review-g274938-d12335096-Reviews-Restauracia_Stodola-Poprad_Presov_Region.html'],"['Europe', 'Slovakia', 'Presov Region', 'Poprad', 'Poprad Restaurants', 'Restauracia Stodola']",Reštaurácia Stodola, Claimed,3.0,"February 27, 2023","Teplická Cesta 5142 OC -Tatry, Poprad 05801 Slovakia",49.057926,20.269224,#47 of 53 Restaurants in Poprad,#47 of 53 Restaurants in Poprad,['$$ - $$$'],(60),,,₪8 - ₪212,,"Lunch, Dinner, Drinks",,"Reservations, Seating, Parking Available, Validated Parking, Television, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, Digital Payments, Free Wifi, Accepts Credit Cards, Table Service, Delivery, Takeout, Outdoor Seating, Free off-street parking, Accepts American Express, Accepts Mastercard, Accepts Visa, Accepts Discover, Playgrounds, Dog Friendly, Family style", Open now: 10:00 AM - 8:00 PM,tel:+421 948 210 462,"http://www.stodolapoprad.sk"",""email"":""info@stodolapoprad.sk",bubble_40,bubble_40,bubble_40,,25,5,5.0,3.0,22.0,"{'Polish (2)', 'Hebrew (1)', 'All languages', 'Russian (1)', 'Slovak (39)', 'Czech (1)', 'Finnish (1)', 'Spanish (1)', 'English (12)', 'German (2)'}",ALL
g274938-d12361841,['https://www.tripadvisor.com/Restaurant_Review-g274938-d12361841-Reviews-Kaviaren_Empatia-Poprad_Presov_Region.html'],"['Europe', 'Slovakia', 'Presov Region', 'Poprad', 'Poprad Restaurants', 'Kaviaren Empatia']",Kaviaren Empatia, Unclaimed,5.0,"October 31, 2018","Namestie SV Egidia 57/40, Poprad 058 01 Slovakia",49.05519,20.303967,#36 of 53 Restaurants in Poprad,#13 of 16 Cafe in Poprad,['Cafe'],(3),,,,Cafe,[],,[],+ Add hours,tel:+421 917 356 477,"https://www.facebook.com/coffeempatia/"",""email"":""kaviaren.empatia@gmail.com",,,,,3,0,0.0,0.0,0.0,"{'English (2)', 'Slovak (1)', 'All languages'}",ALL
g274938-d12377246,['https://www.tripadvisor.com/Restaurant_Review-g274938-d12377246-Reviews-Restaurant_Sabato-Poprad_Presov_Region.html'],"['Europe', 'Slovakia', 'Presov Region', 'Poprad', 'Poprad Restaurants', 'Restaurant Sabato']",Restaurant Sabato, Claimed,4.5,"January 1, 2023","Sobotske namestie 1730/6, Poprad 058 01 Slovakia",49.06533,20.31405,#21 of 53 Restaurants in Poprad,#21 of 53 Restaurants in Poprad,"['$$ - $$$', 'Cafe', 'International', 'Barbecue']",(19),,,₪21 - ₪106,"International, European, Cafe, Barbecue, Eastern European, Central European","Lunch, Dinner, Breakfast, Brunch, Drinks",,"['Reservations', 'Table Service', 'Delivery', 'Takeout', 'Outdoor Seating', 'Buffet', 'Seating', 'Parking Available', 'Street Parking', 'Validated Parking', 'Free off-street parking', 'Television', 'Highchairs Available', 'Wheelchair Accessible', 'Serves Alcohol', 'Full Bar', 'Wine and Beer', 'Digital Payments', 'Free Wifi', 'Accepts Credit Cards']", Open now: 12:00 PM - 10:00 PM,tel:+421 52/776 95 80,"http://www.sabato.sk"",""email"":""sabato@sabato.sk",bubble_45,bubble_45,bubble_40,,11,6,0.0,0.0,2.0,"{'Hebrew (1)', 'All languages', 'Polish (3)', 'Hungarian (1)', 'German (2)', 'English (9)', 'Slovak (3)'}",ALL
g274938-d12526991,['https://www.tripadvisor.com/Restaurant_Review-g274938-d12526991-Reviews-Bratov-Poprad_Presov_Region.html'],"['Europe', 'Slovakia', 'Presov Region', 'Poprad', 'Poprad Restaurants', 'Bratov']",Bratov, Unclaimed,3.5,"August 4, 2018","Namestie Svateho Egidia 44, Poprad Slovakia",49.05492,20.30305,#46 of 53 Restaurants in Poprad,#2 of 3 Contemporary in Poprad,['Contemporary'],(2),,,,Contemporary,[],,[],+ Add hours,tel:+421 902 198 092,http://www.restauraciabratov.sk,,,,,0,1,1.0,0.0,0.0,"{'Polish (1)', 'English', 'Slovak (1)', 'All languages'}",ALL
g274938-d12698946,['https://www.tripadvisor.com/Restaurant_Review-g274938-d12698946-Reviews-Kebabing-Poprad_Presov_Region.html'],"['Europe', 'Slovakia', 'Presov Region', 'Poprad', 'Poprad Restaurants', 'Kebabing']",Kebabing, Claimed,4.5,"January 6, 2020","Joliota Curie 739/18, Poprad 058 01 Slovakia",49.05301,20.30441,#29 of 53 Restaurants in Poprad,#29 of 53 Restaurants in Poprad,,(11),,,,,"Lunch, Dinner",,[], Open now: 11:00 AM - 8:00 PM,tel:+421 944 911 269,http://www.kebabing.sk,,,,,8,0,2.0,1.0,0.0,"{'English (2)', 'All languages', 'German (1)', 'Polish (3)', 'Slovak (5)'}",ALL
g274938-d12778394,['https://www.tripadvisor.com/Restaurant_Review-g274938-d12778394-Reviews-Farmarsky_Sopik-Poprad_Presov_Region.html'],"['Europe', 'Slovakia', 'Presov Region', 'Poprad', 'Poprad Restaurants', 'Farmarsky Sopik']",Farmarsky Sopik, Claimed,,,"Traktorova 1, Poprad 058 01 Slovakia",49.059002,20.279432,,,"['$', 'Italian', 'Cafe', 'Czech']",,,,,"Italian, Cafe, Czech, Hungarian","Drinks, Breakfast, Lunch",,"Takeout, Outdoor Seating, Seating, Parking Available, Free off-street parking, Cash Only, Free Wifi", Open now: 08:00 AM - 4:30 PM,tel:+421 905 806 339,"https://www.facebook.com/farmarskysopik.sk/"",""email"":""farmarskysopik@gmail.com",,,,,0,0,0.0,0.0,0.0,,
g274938-d12838587,['https://www.tripadvisor.com/Restaurant_Review-g274938-d12838587-Reviews-Lahodky_Lienka_Poprad-Poprad_Presov_Region.html'],"['Europe', 'Slovakia', 'Presov Region', 'Poprad', 'Poprad Restaurants', 'Lahodky Lienka // Poprad']",Lahodky Lienka // Poprad, Unclaimed,,,"Traktorova 1, Poprad 058 01 Slovakia",49.05902,20.279287,,,"['$', 'Cafe', 'Fast Food', 'European']",,,,,"Cafe, Fast Food, European",[],,[],+ Add hours,tel:+421 905 806 338,"http://www.lahodkylienka.sk"",""email"":""lahodkylienka@gmail.com",,,,,0,0,0.0,0.0,0.0,,
g274938-d12884468,['https://www.tripadvisor.com/Restaurant_Review-g274938-d12884468-Reviews-Motorest_Penzion_David-Poprad_Presov_Region.html'],"['Europe', 'Slovakia', 'Presov Region', 'Poprad', 'Poprad Restaurants', 'Motorest & Penzion David']",Motorest & Penzion David, Unclaimed,3.0,"June 23, 2019","Horka 117, Poprad Slovakia",49.0198,20.39313,#50 of 53 Restaurants in Poprad,#3 of 3 Contemporary in Poprad,['Contemporary'],(1),,,,Contemporary,[],,[],+ Add hours,tel:+421 52/789 74 61,http://www.motorestdavid.sk/,,,,,0,0,1.0,0.0,0.0,"{'Slovak (1)', 'English', 'All languages'}",ALL
g274938-d12909857,['https://www.tripadvisor.com/Restaurant_Review-g274938-d12909857-Reviews-Caffe_Diemme_degustacny_obchod-Poprad_Presov_Region.html'],"['Europe', 'Slovakia', 'Presov Region', 'Poprad', 'Poprad Restaurants', 'Caffe Diemme - degustacny obchod']",Caffe Diemme - degustacny obchod, Claimed,5.0,"September 28, 2017","Frana Krala 15, Poprad 05801 Slovakia",49.06586,20.2832,#44 of 53 Restaurants in Poprad,#16 of 16 Cafe in Poprad,"['$', 'Cafe']",(1),,,,Cafe,"Brunch, Breakfast, Lunch, Dinner",,[], Open now: 07:00 AM - 6:00 PM,tel:+421 914 173 785,,,,,,1,0,0.0,0.0,0.0,"{'Slovak (1)', 'English', 'All languages'}",ALL
g274938-d12918664,['https://www.tripadvisor.com/Restaurant_Review-g274938-d12918664-Reviews-Hoshi_Sushi-Poprad_Presov_Region.html'],"['Europe', 'Slovakia', 'Presov Region', 'Poprad', 'Poprad Restaurants', 'Hoshi Sushi']",Hoshi Sushi, Claimed,4.0,"September 9, 2023","Namestie svateho Egidia 42/97 1. Floor of ONYX business centre, Poprad 05801 Slovakia",49.054558,20.298294,#26 of 53 Restaurants in Poprad,#26 of 53 Restaurants in Poprad,"['$$ - $$$', 'Japanese', 'Seafood', 'Sushi']",(23),,,₪30 - ₪64,"Japanese, Thai, Sushi, Asian, Seafood","Dinner, Drinks, Breakfast, Lunch, Brunch",,"['Delivery', 'Takeout', 'Buffet', 'Seating', 'Parking Available', 'Street Parking', 'Validated Parking', 'Highchairs Available', 'Wine and Beer', 'Table Service', 'Reservations', 'Wheelchair Accessible']", Open now: 10:30 AM - 10:00 PM,tel:+421 902 220 320,http://www.hoshisushi.sk,bubble_40,bubble_40,bubble_40,,15,1,1.0,4.0,2.0,"{'Hebrew (1)', 'All languages', 'Slovak (7)', 'German (2)', 'English (13)'}",ALL
g274938-d12967977,['https://www.tripadvisor.com/Restaurant_Review-g274938-d12967977-Reviews-Cukor_68_Cafe-Poprad_Presov_Region.html'],"['Europe', 'Slovakia', 'Presov Region', 'Poprad', 'Poprad Restaurants', 'Cukor 68 Cafe']",Cukor 68 Cafe - CLOSED, Unclaimed,4.0,"June 21, 2018","Hviezdoslavova 4052/59, Poprad 05801 Slovakia",49.05811,20.29852,,,,(3),,,,,[],,[],,tel:+421 907 447 094,,,,,,0,3,0.0,0.0,0.0,"{'English (2)', 'Slovak (1)', 'All languages'}",ALL
g274938-d13189172,['https://www.tripadvisor.com/Restaurant_Review-g274938-d13189172-Reviews-VEG_Vegetarian_restaurant-Poprad_Presov_Region.html'],"['Europe', 'Slovakia', 'Presov Region', 'Poprad', 'Poprad Restaurants', 'VEG - Vegetarian restaurant']",VEG - Vegetarian restaurant, Claimed,5.0,"August 18, 2023","Nám sv. Egídia 42/97 Vchod z ulice Mnohelová, Poprad 05801 Slovakia",49.05452,20.298027,#11 of 53 Restaurants in Poprad,#11 of 53 Restaurants in Poprad,"['$', 'European', 'Vegetarian Friendly', 'Vegan Options']",(36),,,₪30 - ₪85,European,"['Lunch', 'Dinner', 'Drinks']","Vegetarian Friendly, Vegan Options, Gluten Free Options","['Reservations', 'Seating', 'Parking Available', 'Street Parking', 'Wine and Beer', 'Free Wifi', 'Table Service', 'Takeout']", Open now: 11:00 AM - 3:00 PM,tel:+421 948 796 363,"http://veg.sk"",""email"":""denis@veg.sk",bubble_50,bubble_50,bubble_50,,32,2,2.0,0.0,0.0,"{'Hebrew (2)', 'English (22)', 'All languages', 'French (1)', 'Russian (1)', 'Danish (1)', 'Slovak (7)', 'Czech (2)'}",ALL
g274938-d13289172,['https://www.tripadvisor.com/Restaurant_Review-g274938-d13289172-Reviews-Kaskada_Restaurant-Poprad_Presov_Region.html'],"['Europe', 'Slovakia', 'Presov Region', 'Poprad', 'Poprad Restaurants', 'Kaskada Restaurant']",Kaskada Restaurant, Unclaimed,4.0,"December 23, 2017","Hlavna 30, Poprad 059 51 Slovakia",49.080505,20.327862,#45 of 53 Restaurants in Poprad,#32 of 33 European in Poprad,['European'],(1),,,,European,[],,[],+ Add hours,tel:+421 52/468 40 03,http://www.kaskada-restauracia.sk/,,,,,0,1,0.0,0.0,0.0,"{'English', 'All languages', 'Italian (1)'}",ALL
g274938-d13444672,['https://www.tripadvisor.com/Restaurant_Review-g274938-d13444672-Reviews-Da_Grasso_Poprad-Poprad_Presov_Region.html'],"['Europe', 'Slovakia', 'Presov Region', 'Poprad', 'Poprad Restaurants', 'Da Grasso Poprad']",Da Grasso Poprad, Unclaimed,,,"Jiriho Wolkera 5512, Poprad 05801 Slovakia",49.05935,20.29555,,,"['$$ - $$$', 'Italian', 'Pizza']",,,,₪38 - ₪64,"Italian, Pizza","Lunch, Dinner",,[], Open now: 10:00 AM - 10:30 PM,tel:+421 911 940 404,http://www.dagrassopizza.sk/,,,,,0,0,0.0,0.0,0.0,,
g274938-d13565217,['https://www.tripadvisor.com/Restaurant_Review-g274938-d13565217-Reviews-Cat_Cafe_Club-Poprad_Presov_Region.html'],"['Europe', 'Slovakia', 'Presov Region', 'Poprad', 'Poprad Restaurants', 'Cat Cafe Club']",Cat Cafe Club, Claimed,5.0,"June 22, 2022","Scherfelova 8, Poprad 05801 Slovakia",49.068413,20.28035,#3 of 10 Coffee & Tea in Poprad,#3 of 10 Coffee & Tea in Poprad,"['$$ - $$$', 'European', 'Central European']",(20),,,,"European, Central European",[],,"Seating, Table Service, Reservations, Parking Available, Street Parking, Wine and Beer, Free Wifi", Open now: 10:00 AM - 8:00 PM,tel:+421 903 616 449,"http://www.catcafeclub.sk"",""email"":""info@catcafeclub.sk",bubble_45,bubble_40,bubble_45,,19,0,1.0,0.0,0.0,"{'All languages', 'German (1)', 'English (3)', 'Slovak (15)', 'Czech (1)'}",ALL
g274938-d13915012,['https://www.tripadvisor.com/Restaurant_Review-g274938-d13915012-Reviews-Mama_s_Jazz_Cafe_Cajovna_Tulandsko-Poprad_Presov_Region.html'],"['Europe', 'Slovakia', 'Presov Region', 'Poprad', 'Poprad Restaurants', 'Mama’s Jazz Cafe - Cajovna Tulandsko']",Mama’s Jazz Cafe - Cajovna Tulandsko, Claimed,5.0,"March 16, 2023","Nám.Sv.Egídia 55, Poprad 058 01 Slovakia",49.05467,20.303087,#4 of 7 Desserts in Poprad,#4 of 7 Dessert in Poprad,"['Dessert', 'Cafe']",(5),,,,Cafe,Drinks,,[], Open now: 11:00 AM - 10:00 PM,tel:+421 903 670 776,http://www.facebook.com/mamasjazzcafepp/,,,,,5,0,0.0,0.0,0.0,"{'English (2)', 'All languages', 'Slovak (3)'}",ALL
g274938-d14931228,['https://www.tripadvisor.com/Restaurant_Review-g274938-d14931228-Reviews-Cafe_Restaurant_Zvonica-Poprad_Presov_Region.html'],"['Europe', 'Slovakia', 'Presov Region', 'Poprad', 'Poprad Restaurants', 'Cafe Restaurant Zvonica']",Cafe Restaurant Zvonica, Unclaimed,4.0,"February 21, 2023","Namestie Svateho Egidia 78, Poprad 058 01 Slovakia",49.054863,20.300945,#22 of 53 Restaurants in Poprad,#4 of 5 Eastern European in Poprad,"['$$ - $$$', 'Eastern European']",(23),,,,Eastern European,[],,"Reservations, Accepts Credit Cards, Table Service",+ Add hours,tel:+421 52/772 32 98,https://www.facebook.com/zvonicapoprad/,bubble_45,bubble_50,bubble_45,,10,6,4.0,3.0,0.0,"{'English (5)', 'All languages', 'French (1)', 'Russian (1)', 'Slovak (7)', 'Polish (3)', 'Spanish (1)', 'Czech (3)', 'Hungarian (2)'}",ALL
g274938-d14958759,['https://www.tripadvisor.com/Restaurant_Review-g274938-d14958759-Reviews-Espresso_Bar-Poprad_Presov_Region.html'],"['Europe', 'Slovakia', 'Presov Region', 'Poprad', 'Poprad Restaurants', 'Espresso Bar']",Espresso Bar, Claimed,5.0,"July 2, 2022","Sobotské námestie 1734/14, Poprad 05801 Slovakia",49.06548,20.314604,#2 of 10 Coffee & Tea in Poprad,#2 of 10 Coffee & Tea in Poprad,"['Bar', 'Cafe', 'Pub', 'Wine Bar']",(19),,,,"Cafe, Bar, Pub, Wine Bar","Late Night, Drinks",,"Table Service, Reservations, Outdoor Seating, Seating, Parking Available, Highchairs Available, Serves Alcohol, Full Bar, Wine and Beer, Digital Payments, Free Wifi, Accepts Credit Cards", Open now: 10:00 AM - 10:00 PM,tel:+421 950 213 590,http://www.espressobar.sk,bubble_50,bubble_45,bubble_50,,17,2,0.0,0.0,0.0,"{'English (10)', 'Slovak (6)', 'All languages', 'German (1)', 'Polish (1)', 'Czech (1)'}",ALL
g274938-d15090992,['https://www.tripadvisor.com/Restaurant_Review-g274938-d15090992-Reviews-Kaviaren_Element_Cafe-Poprad_Presov_Region.html'],"['Europe', 'Slovakia', 'Presov Region', 'Poprad', 'Poprad Restaurants', 'Kaviaren Element Cafe']",Kaviareň Element Café, Unclaimed,5.0,"April 26, 2021","Karpatská 3256/15, Poprad 058 01 Slovakia",49.04926,20.29092,#37 of 53 Restaurants in Poprad,#37 of 53 Restaurants in Poprad,,(3),,,,,"Breakfast, Lunch, Dinner",,[], Open now: 07:00 AM - 10:00 PM,tel:+421 911 510 012,"http://www.elementcafe.sk"",""email"":""info@elementcafe.sk",,,,,3,0,0.0,0.0,0.0,"{'All languages', 'English (3)'}",ALL
g274938-d15343260,['https://www.tripadvisor.com/Restaurant_Review-g274938-d15343260-Reviews-Prezo-Poprad_Presov_Region.html'],"['Europe', 'Slovakia', 'Presov Region', 'Poprad', 'Poprad Restaurants', 'Prezo']",Prezo, Unclaimed,5.0,"October 13, 2022","Dlhé hony 9 OC Krivan, Poprad 05801 Slovakia",49.04929,20.29192,#25 of 53 Restaurants in Poprad,#8 of 16 Cafe in Poprad,"['$', 'Bar', 'Cafe']",(7),,,₪8 - ₪25,"Bar, Cafe","Breakfast, Lunch, Dinner",,[], Open now: 07:30 AM - 12:00 AM,tel:+421 905 218 662,"https://www.facebook.com/prezocafe/"",""email"":""goro30@goro30.sk",,,,,7,0,0.0,0.0,0.0,"{'Slovak (4)', 'All languages', 'English (3)'}",ALL
g274938-d15759093,['https://www.tripadvisor.com/Restaurant_Review-g274938-d15759093-Reviews-Smile_Cafe-Poprad_Presov_Region.html'],"['Europe', 'Slovakia', 'Presov Region', 'Poprad', 'Poprad Restaurants', 'Smile Cafe']",Smile Cafe, Unclaimed,,,"Zdravotnicka 5266, Poprad 05801 Slovakia",49.05358,20.30222,,,['Cafe'],,,,,Cafe,[],,[],+ Add hours,tel:+421 917 634 910,"https://www.facebook.com/smilecafepoprad/"",""email"":""smilecafe.pp@gmail.com",,,,,0,0,0.0,0.0,0.0,,
g274938-d15861492,['https://www.tripadvisor.com/Restaurant_Review-g274938-d15861492-Reviews-Fast_Food_Dobru_Chut-Poprad_Presov_Region.html'],"['Europe', 'Slovakia', 'Presov Region', 'Poprad', 'Poprad Restaurants', 'Fast Food Dobru Chut']",Fast Food Dobru Chut, Unclaimed,5.0,"August 13, 2019","Namestie Svateho Egidia 3290/124, Poprad 5801 Slovakia",49.05305,20.298443,#43 of 53 Restaurants in Poprad,#43 of 53 Restaurants in Poprad,,(1),,,,,"Breakfast, Lunch, Dinner",,[], Open now: 09:00 AM - 8:30 PM,tel:+421 911 903 089,"http://www.fastfood-dobruchut.sk"",""email"":""info@menudobruchut.sk",,,,,1,0,0.0,0.0,0.0,"{'Slovak (1)', 'English', 'All languages'}",ALL
g274938-d17452410,['https://www.tripadvisor.com/Restaurant_Review-g274938-d17452410-Reviews-Jadranska_Zmrzlina-Poprad_Presov_Region.html'],"['Europe', 'Slovakia', 'Presov Region', 'Poprad', 'Poprad Restaurants', 'Jadranska Zmrzlina']",Jadranska Zmrzlina, Unclaimed,,,"Mnohelova, Poprad 058 01 Slovakia",49.057003,20.296627,,,"['$', 'Eastern European']",,,,,Eastern European,[],,[],+ Add hours,tel:+421 944 109 515,https://www.facebook.com/Jadranska-Zmrzlina-1732462036991669/,,,,,0,0,0.0,0.0,0.0,,
g274938-d17780710,['https://www.tripadvisor.com/Restaurant_Review-g274938-d17780710-Reviews-Mamut_PUB-Poprad_Presov_Region.html'],"['Europe', 'Slovakia', 'Presov Region', 'Poprad', 'Poprad Restaurants', 'Mamut PUB']",Mamut PUB, Claimed,3.0,"September 9, 2022","Moyzesová 5400/28, Poprad 05801 Slovakia",49.04894,20.2936,#40 of 53 Restaurants in Poprad,#12 of 12 Bar in Poprad,"['$$ - $$$', 'American', 'Bar', 'European']",(45),,,₪8 - ₪64,"Eastern European, European, American, Bar, Pub, Central European, Beer restaurants","Lunch, Dinner, Brunch, Late Night, Drinks",,"['Reservations', 'Outdoor Seating', 'Seating', 'Parking Available', 'Television', 'Wheelchair Accessible', 'Serves Alcohol', 'Free Wifi', 'Accepts Credit Cards', 'Highchairs Available', 'Full Bar', 'Wine and Beer', 'Table Service', 'Live Music', 'Playgrounds', 'Sports bars']", Open now: 11:00 AM - 12:00 AM,tel:+421 919 300 300,"https://www.facebook.com/mamutpubpoprad/"",""email"":""pub@mamutpoprad.sk",,,,,16,6,3.0,10.0,10.0,"{'Slovak (28)', 'All languages', 'Russian (1)', 'Polish (1)', 'English (12)', 'Czech (3)'}",ALL
g274938-d18549620,['https://www.tripadvisor.com/Restaurant_Review-g274938-d18549620-Reviews-Pizzeria_Sobotienka-Poprad_Presov_Region.html'],"['Europe', 'Slovakia', 'Presov Region', 'Poprad', 'Poprad Restaurants', 'Pizzeria Sobotienka']",Pizzeria Sobotienka, Unclaimed,3.0,"September 22, 2020","Sobotske Namestie 36 Spišská Sobota, Poprad 05801 Slovakia",49.06622,20.3156,#50 of 53 Restaurants in Poprad,#50 of 53 Restaurants in Poprad,,(1),,,,,[],,[],+ Add hours,tel:+421 903 863 816,https://www.facebook.com/pages/category/Restaurant/Pizzeria-Sobotienka-214460245370241/,,,,,0,0,1.0,0.0,0.0,"{'Polish (1)', 'English', 'All languages'}",ALL
g274938-d19114262,['https://www.tripadvisor.com/Restaurant_Review-g274938-d19114262-Reviews-Doma_u_nas-Poprad_Presov_Region.html'],"['Europe', 'Slovakia', 'Presov Region', 'Poprad', 'Poprad Restaurants', 'doma u nas']",doma u nás, Claimed,4.5,"August 31, 2023","Sobotské námestie 27, Poprad 058 01 Slovakia",49.065617,20.31597,#12 of 53 Restaurants in Poprad,#13 of 33 European in Poprad,"['$$ - $$$', 'European', 'Central European']",(47),,,₪42 - ₪85,"European, Central European","Dinner, Breakfast, Lunch, Drinks",,"['Reservations', 'Seating', 'Free Wifi', 'Table Service', 'Private Dining', 'Parking Available', 'Street Parking', 'Validated Parking', 'Highchairs Available', 'Serves Alcohol', 'Wine and Beer', 'Digital Payments', 'Accepts Credit Cards', 'Family style', 'Non-smoking restaurants']", Open now: 11:30 AM - 10:00 PM,tel:+421 948 690 390,"https://www.facebook.com/doma-u-n%C3%A1s-374980103228946/"",""email"":""doma@domaunas.sk",bubble_50,bubble_40,bubble_40,,37,6,1.0,1.0,2.0,"{'Slovak (28)', 'English (15)', 'All languages', 'German (1)', 'Polish (1)', 'Czech (1)', 'Hungarian (1)'}",ALL
g274938-d19503717,['https://www.tripadvisor.com/Restaurant_Review-g274938-d19503717-Reviews-Reina-Poprad_Presov_Region.html'],"['Europe', 'Slovakia', 'Presov Region', 'Poprad', 'Poprad Restaurants', 'Reina']",Reina, Unclaimed,5.0,"May 20, 2020","Dostojevského 2805/23, Poprad 05801 Slovakia",49.04854,20.30071,#42 of 53 Restaurants in Poprad,#15 of 16 Cafe in Poprad,['Cafe'],(1),,,,Cafe,[],,[],+ Add hours,tel:+421 940 649 469,https://www.facebook.com/Reinakaviaren/,,,,,1,0,0.0,0.0,0.0,"{'Slovak (1)', 'English', 'All languages'}",ALL
g274938-d19738399,['https://www.tripadvisor.com/Restaurant_Review-g274938-d19738399-Reviews-Melody_Music_Cafe-Poprad_Presov_Region.html'],"['Europe', 'Slovakia', 'Presov Region', 'Poprad', 'Poprad Restaurants', 'Melody Music Cafe']",Melody Music Cafe, Unclaimed,,,"Námestie sv. Egídia 104, Poprad 05801 Slovakia",49.054287,20.299824,,,"['$', 'Cafe']",,,,,Cafe,[],,[],+ Add hours,tel:+421 905 650 999,"https://www.facebook.com/melodymusiccafe/"",""email"":""semanjoz@mail.telekom.sk",,,,,0,0,0.0,0.0,0.0,,
g274938-d19993532,['https://www.tripadvisor.com/Restaurant_Review-g274938-d19993532-Reviews-Thai_Food-Poprad_Presov_Region.html'],"['Europe', 'Slovakia', 'Presov Region', 'Poprad', 'Poprad Restaurants', 'Thai Food']",Thai Food, Unclaimed,3.0,"January 29, 2022","Dlhe Hony 4588/1 Max, Poprad 058 01 Slovakia",,,#50 of 53 Restaurants in Poprad,#2 of 2 Thai in Poprad,"['$', 'Thai', 'Vietnamese']",(1),,,₪13 - ₪25,"Thai, Vietnamese",[],,[],+ Add hours,,,,,,,0,0,1.0,0.0,0.0,"{'All languages', 'English (1)'}",ALL
g274938-d20257354,['https://www.tripadvisor.com/Restaurant_Review-g274938-d20257354-Reviews-Culture_Bistro-Poprad_Presov_Region.html'],"['Europe', 'Slovakia', 'Presov Region', 'Poprad', 'Poprad Restaurants', 'Culture Bistro']",Culture Bistro, Claimed,5.0,"September 24, 2022","Sobotské Námestie 1767, Poprad 05801 Slovakia",49.066067,20.317476,#17 of 53 Restaurants in Poprad,#17 of 53 Restaurants in Poprad,"['$$ - $$$', 'Steakhouse', 'European', 'Contemporary']",(23),,,"₪25 - ₪4,242","Steakhouse, European, Central European, Contemporary, Dining bars","Lunch, Dinner, Breakfast, Drinks",,"['Reservations', 'Free Wifi', 'Accepts Credit Cards', 'Table Service']", Open now: 07:00 AM - 8:00 PM,tel:+421 948 993 903,"http://www.culturebistro.sk"",""email"":""bistro@culturebistro.sk",,,,,22,0,0.0,0.0,1.0,"{'English (9)', 'Slovak (13)', 'All languages', 'German (1)'}",ALL
