"id","country_region","rest_name","is_claimed","rating","last_review","address","latitude","longitude","popularity_top","popularity_detailed","n_reviews","travellers_choice","michelin","price_range","cuisines","meal_types","special_diets","features","working_hours","telephone","website","food_rating","service_rating","value_rating","atmosphere_rating","traveller_rating_5","traveller_rating_4","traveller_rating_3","traveller_rating_2","traveller_rating_1","all_languages","status","id_destination","price_category","top_tags","type","English","non-English","local"
"g799614-d10344013","['Europe', 'Slovakia', 'Zilina Region', 'Terchova', 'Terchova Restaurants', 'Haluskaren']","Haluskaren","Unclaimed",4,"July 21, 2023","Ul. sv. Martina 285, Terchova 01306 Slovakia",49.25668,19.036503,"#3 of 12 Restaurants in Terchova","#3 of 12 Restaurants in Terchova",161,0,,,"Eastern European, Central European, European","Lunch, Dinner, Brunch","Vegetarian Friendly","Takeout, Reservations, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Free Wifi, Table Service","False","True","http://www.covera.sk",40,45,40,,86,34,18,8,15,"Polish (10), Dutch (1), Czech (24), English (31), Hungarian (1), German (2), Slovak (92)","in rating","g799614-d10344013","$$ - $$$","European, Eastern European, Central European","Restaurants",31,130,92
"g799614-d10701108","['Europe', 'Slovakia', 'Zilina Region', 'Terchova', 'Terchova Restaurants', 'Chata Pod Lampasom (Koliba pod Rozsutcom)']","Chata Pod Lampasom (Koliba pod Rozsutcom)","Unclaimed",4,"June 15, 2022","522 Stefanova, Terchova 01306 Slovakia",49.23223,19.06577,"#7 of 12 Restaurants in Terchova","#7 of 12 Restaurants in Terchova",5,0,,,"European",,,,"False","False","https://www.facebook.com/ChataPodLampasom/info/?entry_point=page_nav_about_item&tab=page_info",,,,,1,4,0,0,0,"English (2), Slovak (2), German (1)","in rating","g799614-d10701108",,"European","Restaurants",2,3,2
"g799614-d12699000","['Europe', 'Slovakia', 'Zilina Region', 'Terchova', 'Terchova Restaurants', 'Pizzeria Natalia']","Pizzéria Natália","Claimed",4.5,"May 28, 2022","Terchova 623, Terchova 01306 Slovakia",49.25844,19.057558,"#4 of 12 Restaurants in Terchova","#4 of 12 Restaurants in Terchova",29,0,,,"Pizza","Dinner, Lunch, Drinks",,"Takeout, Outdoor Seating, Seating, Serves Alcohol, Free Wifi, Table Service, Delivery, Reservations, Buffet, Parking Available, Free off-street parking, Television, Highchairs Available, Wine and Beer, Digital Payments, Accepts Credit Cards, Waterfront, Family style","True","True","http://www.facebook.com/pizzeria.natalia",50,50,45,,19,7,1,0,2,"Hebrew (1), German (1), Slovak (19), English (3), Polish (1), Czech (4)","in rating","g799614-d12699000","$$ - $$$","Pizza","Restaurants",3,26,19
"g799614-d12803276","['Europe', 'Slovakia', 'Zilina Region', 'Terchova', 'Terchova Restaurants', 'Restauracia Kulturny dom Terchova']","Reštaurácia Kultúrny dom Terchová","Unclaimed",3,"July 15, 2020","Svateho Martina 245, Terchova 01306 Slovakia",49.258186,19.030228,"#10 of 12 Restaurants in Terchova","#10 of 12 Restaurants in Terchova",9,0,,,"European, Central European","Lunch, Dinner",,,"True","True","http://www.kulturnydom.eu",,,,,2,1,3,1,2,"Polish (1), English (1), Slovak (5), Czech (2)","in rating","g799614-d12803276","$","European, Central European","Restaurants",1,8,5
"g799614-d14138944","['Europe', 'Slovakia', 'Zilina Region', 'Terchova', 'Terchova Restaurants', 'Ultimo Gelato']","Ultimo Gelato","Claimed",5,"July 17, 2018","Biely Potok 2515, Terchova 01306 Slovakia",49.257626,19.06722,"#1 of 1 Dessert in Terchova","#1 of 1 Dessert in Terchova",2,0,,,"Italian",,,,"False","True","https://www.facebook.com/ultimogelato/",,,,,2,0,0,0,0,"Slovak (1), English (1)","in rating","g799614-d14138944","$","Dessert, Italian","Desserts",1,1,1
"g799614-d14772312","['Europe', 'Slovakia', 'Zilina Region', 'Terchova', 'Terchova Restaurants', 'Restauracia Panorama']","Restauracia Panorama","Unclaimed",2,"July 11, 2020","Terchova 013 06 Slovakia",49.19347,19.03841,"#12 of 12 Restaurants in Terchova","#12 of 12 Restaurants in Terchova",1,0,,,,"Breakfast, Lunch",,,"True","True","http://www.vratna.sk/sk/gastronomia-leto/restaurant-panorama-summer",,,,,0,0,0,1,0,"Slovak (1), English","in rating","g799614-d14772312",,,"Restaurants",0,1,1
"g799614-d14930968",,,,,,,,,,,0,0,,,,"nan",,"nan","False","False",,,,,,,,,,,"nan","redirect",,,,,0,0,0
"g799614-d19852058","['Europe', 'Slovakia', 'Zilina Region', 'Terchova', 'Terchova Restaurants', 'Janosikova Valaska Restauracia & Bar']","Jánošíkova Valaška Reštaurácia & Bar","Claimed",4,"September 9, 2020","Panska Luka 1397 2,3 km za predajňou LIDL, Terchova 01306 Slovakia",49.275997,19.041218,"#9 of 12 Restaurants in Terchova","#1 of 1 Gastropub in Terchova",1,0,,"₪13 - ₪42","Pub, Gastropub","Breakfast, Lunch, Dinner, Drinks",,"Takeout, Outdoor Seating, Seating, Parking Available, Free off-street parking, Highchairs Available, Serves Alcohol, Full Bar, Wine and Beer, Digital Payments, Free Wifi, Accepts Credit Cards, Table Service, Live Music, Dog Friendly, Family style, Non-smoking restaurants","True","True","http://www.janosikovavalaska.sk",,,,,0,1,0,0,0,"Slovak (1), English","in rating","g799614-d19852058","$","Pub, Gastropub","Restaurants",0,1,1
"g799614-d3321734","['Europe', 'Slovakia', 'Zilina Region', 'Terchova', 'Terchova Restaurants', 'Restaurace Covera']","Restaurace Covera","Unclaimed",4,"October 6, 2023","Ul Sv Martina 285, Terchova 013 06 Slovakia",49.25671,19.03636,"#6 of 12 Restaurants in Terchova","#6 of 12 Restaurants in Terchova",18,0,,,"Eastern European",,,,"False","True","http://www.covera.sk/",40,45,40,,9,7,0,0,2,"Czech (6), English (4), Slovak (5), Polish (3)","in rating","g799614-d3321734","$$ - $$$","Eastern European","Restaurants",4,14,5
"g799614-d3334955",,,,,,,,,,,0,0,,,,"nan",,"nan","False","False",,,,,,,,,,,"nan","redirect",,,,,0,0,0
"g799614-d3844018","['Europe', 'Slovakia', 'Zilina Region', 'Terchova', 'Terchova Restaurants', 'Pizzeria Italy']","Pizzeria Italy","Claimed",4.5,"April 8, 2023","Janosikova 312, Terchova 013 06 Slovakia",49.25586,19.03226,"#2 of 12 Restaurants in Terchova","#2 of 12 Restaurants in Terchova",56,0,,,"Italian, Pizza, European","Dinner","Vegetarian Friendly","Takeout, Outdoor Seating, Reservations, Seating, Table Service","False","True",,45,45,45,40,43,9,2,1,1,"English (16), Polish (4), German (1), Czech (10), Slovak (24), Hungarian (1)","in rating","g799614-d3844018","$","Italian, Pizza, European","Restaurants",16,40,24
"g799614-d4472561","['Europe', 'Slovakia', 'Zilina Region', 'Terchova', 'Terchova Restaurants', 'Terchovska Koliba Diery']","Terchovska Koliba Diery","Claimed",4,"August 24, 2023","Biely Potok 664, Terchova 013 06 Slovakia",49.257454,19.066252,"#1 of 12 Restaurants in Terchova","#1 of 12 Restaurants in Terchova",201,0,,,"European, Eastern European, Central European","Lunch, Dinner, Brunch","Vegetarian Friendly, Vegan Options","Takeout, Reservations, Outdoor Seating, Seating, Parking Available, Validated Parking, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi, Table Service, Gift Cards Available","True","True","http://www.terchovskakoliba.sk",45,45,45,40,108,51,24,11,7,"Hebrew (1), French (1), Russian (1), Czech (32), Dutch (3), Italian (2), Hungarian (3), Polish (17), Slovak (89), English (49), German (3)","in rating","g799614-d4472561","$$ - $$$","European, Eastern European, Central European","Restaurants",49,152,89
"g799614-d5449648","['Europe', 'Slovakia', 'Zilina Region', 'Terchova', 'Terchova Restaurants', 'Janosikova koliba']","Janosikova koliba","Claimed",3.5,"July 9, 2023","Biely Potok, Terchova 013 06 Slovakia",49.25709,19.048174,"#5 of 12 Restaurants in Terchova","#3 of 5 Central European in Terchova",150,0,,,"European, Eastern European, Central European","Lunch, Dinner","Vegetarian Friendly","Wheelchair Accessible, Reservations, Outdoor Seating, Buffet, Seating, Parking Available, Highchairs Available, Serves Alcohol, Full Bar, Wine and Beer, Accepts Mastercard, Accepts Visa, Digital Payments, Free Wifi, Accepts Credit Cards, Table Service","True","True","http://www.janosikovakoliba.sk",35,40,40,50,57,36,19,18,20,"Polish (12), English (34), Finnish (1), Slovak (69), Spanish (1), Czech (31), German (2)","in rating","g799614-d5449648","$$ - $$$","European, Eastern European, Central European","Restaurants",34,116,69
"g799614-d8633620","['Europe', 'Slovakia', 'Zilina Region', 'Terchova', 'Terchova Restaurants', 'Pivovar Vrsky']","Pivovar Vrsky","Unclaimed",3,"July 19, 2023","Sv. Martina, Terchova 013 06 Slovakia",49.25453,19.04226,"#8 of 12 Restaurants in Terchova","#8 of 12 Restaurants in Terchova",76,0,,,"European, Central European",,,"Table Service, Seating, Wheelchair Accessible","False","True","https://www.facebook.com/pivovarvrsky/",35,30,30,,22,14,6,16,18,"Polish (2), Slovak (48), English (14), Italian (1), Czech (11)","in rating","g799614-d8633620","$$ - $$$","European, Central European","Restaurants",14,62,48
"g799616-d15851489","['Europe', 'Slovakia', 'Zilina Region', 'Vychodna', 'Vychodna Restaurants', 'Bereky']","Bereky","Unclaimed",,,"D1 476.915 km Highway Exit Vychodna, Vychodna Slovakia",49.07121,19.90539,,,0,0,,,"Barbecue, European, Czech, Central European",,,,"False","True","https://www.facebook.com/Bereky-V%C3%BDchodn%C3%A1-423871078109581/",,,,,0,0,0,0,0,"nan","in rating","g799616-d15851489",,"Barbecue, European, Czech, Central European",,0,0,0
"g799617-d13329941","['Europe', 'Slovakia', 'Zilina Region', 'Zuberec', 'Zuberec Restaurants', 'Restauracia Horec']","Restauracia Horec","Unclaimed",4,"August 3, 2020","Hlavna 300, Zuberec 02732 Slovakia",49.26025,19.613958,"#5 of 6 Restaurants in Zuberec","#1 of 1 Polish in Zuberec",10,0,,,"Polish, European, Eastern European, Central European",,,,"False","True","http://www.restauraciahorec.sk",,,,,4,3,3,0,0,"English (4), Polish (1), Dutch (1), Slovak (2), Czech (2)","in rating","g799617-d13329941","$$ - $$$","Polish, European, Eastern European","Restaurants",4,6,2
"g799617-d15099420","['Europe', 'Slovakia', 'Zilina Region', 'Zuberec', 'Zuberec Restaurants', 'Restauracia Oravska Izba']","Reštaurácia Oravská Izba","Unclaimed",4,"September 29, 2023","Pod Kýčerou 173, Zuberec 027 32 Slovakia",49.25791,19.61315,"#3 of 6 Restaurants in Zuberec","#1 of 1 Cafe in Zuberec",22,0,,,"Cafe, European, Czech, Beer restaurants","Lunch, Dinner, Drinks",,,"True","True","http://www.oravskaizba.sk/pl/",45,45,45,,13,4,2,2,1,"English (5), Russian (1), Slovak (8), Polish (5), Czech (3)","in rating","g799617-d15099420","$$ - $$$","Cafe, European, Czech","Restaurants",5,17,8
"g799617-d19336963","['Europe', 'Slovakia', 'Zilina Region', 'Zuberec', 'Zuberec Restaurants', 'Kycer Burger']","Kycer Burger","Claimed",5,"August 3, 2023","Borova 720, Zuberec 02732 Slovakia",49.255775,19.611908,"#1 of 6 Restaurants in Zuberec","#1 of 5 European in Zuberec",34,0,,,"European","Lunch, Dinner",,"Accepts Credit Cards, Seating, Table Service","False","True","https://www.facebook.com/K%C3%BD%C4%8Der-Burger-123919575666273/",45,45,45,,31,1,1,0,1,"Dutch (1), Czech (4), English (12), Slovak (17)","in rating","g799617-d19336963","$$ - $$$","European","Restaurants",12,22,17
"g799617-d4204258","['Europe', 'Slovakia', 'Zilina Region', 'Zuberec', 'Zuberec Restaurants', 'Koliba Josu']","Koliba Josu","Unclaimed",3.5,"July 30, 2023","Borova 469, Zuberec 027 32 Slovakia",49.256233,19.61094,"#4 of 6 Restaurants in Zuberec","#4 of 5 European in Zuberec",121,0,,,"European, Central European, Eastern European","Lunch, Dinner",,"Outdoor Seating, Seating, Serves Alcohol, Full Bar, Table Service, Takeout","False","True","http://www.kolibajosu.sk",35,35,35,45,34,25,29,17,16,"English (29), Russian (2), French (1), Slovak (58), Polish (14), German (2), Czech (15)","in rating","g799617-d4204258","$$ - $$$","European, Eastern European, Central European","Restaurants",29,92,58
"g799617-d4890720","['Europe', 'Slovakia', 'Zilina Region', 'Zuberec', 'Zuberec Restaurants', 'Koliba pod Rohacmi']","Koliba pod Rohacmi","Claimed",3.5,"August 10, 2020","Brestova, Zuberec 027 32 Slovakia",49.259983,19.66161,"#6 of 6 Restaurants in Zuberec","#6 of 6 Restaurants in Zuberec",27,0,,"₪8 - ₪64",,"Lunch, Dinner",,"Table Service","True","True","http://www.facebook.com/Koliba-pod-Roh%C3%A1%C4%8Dmi-175817859145633/",40,40,35,,9,5,4,3,6,"English (7), Czech (4), Slovak (16)","in rating","g799617-d4890720","$$ - $$$",,"Restaurants",7,20,16
"g799617-d7693796","['Europe', 'Slovakia', 'Zilina Region', 'Zuberec', 'Zuberec Restaurants', 'Koliba Holica']","Koliba Holica","Claimed",4,"June 12, 2022","Huty 227, Zuberec 027 32 Slovakia",49.21337,19.579556,"#2 of 6 Restaurants in Zuberec","#2 of 5 European in Zuberec",82,0,,,"Barbecue, European, Central European","Lunch, Dinner, Brunch, Drinks","Vegetarian Friendly, Vegan Options","Reservations, Outdoor Seating, Seating, Highchairs Available, Wheelchair Accessible, Takeout, Table Service, Gift Cards Available","True","True","http://kolibaholica.sk/",40,40,40,,39,20,10,9,4,"Czech (7), Hebrew (2), French (1), Russian (1), German (1), Dutch (1), English (20), Slovak (41), Hungarian (1), Polish (7)","in rating","g799617-d7693796","$$ - $$$","Barbecue, European, Central European","Restaurants",20,62,41
"g8037975-d7378060","['Europe', 'Slovakia', 'Trnava Region', 'Jalsove', 'Jalsove Restaurants', 'Jalsovske Chaty']","Jalsovske Chaty","Unclaimed",4,"July 18, 2020","Jalsove 209, Jalsove 92231 Slovakia",48.500572,17.823702,"#1 of 1 Restaurant in Jalsove","#1 of 1 International in Jalsove",6,0,,,"International",,,,"False","True","http://www.chatainovec.sk/",,,,,2,3,0,1,0,"Slovak (5), English, Hebrew (1)","in rating","g8037975-d7378060",,"International","Restaurants",0,6,5
"g8094635-d8078043","['Europe', 'Slovakia', 'Trnava Region', 'Velka Paka', 'Velka Paka Restaurants', 'Penzion Pri Rybniku']","Penzion Pri Rybniku","Unclaimed",,,"Velka Paka 390, Velka Paka 930 51 Slovakia",48.03735,17.40273,,,0,0,,,,,,,"False","True","http://penzionprirybniku.sk/en/",,,,,0,0,0,0,0,"nan","in rating","g8094635-d8078043",,,,0,0,0
"g8115395-d14069699","['Europe', 'Slovakia', 'Zilina Region', 'Liptovske Revuce', 'Liptovske Revuce Restaurants', 'Chata Horec']","Chata Horec","Unclaimed",5,"May 8, 2018","Liptovske Revuce 275, Liptovske Revuce 034 74 Slovakia",48.9086,19.16537,"#1 of 1 Restaurant in Liptovske Revuce","#1 of 1 European in Liptovske Revuce",1,0,,,"Brew Pub, Pizza, European, Pub, Czech, Central European",,,,"False","True","http://chata-horec.sk/jedalny-a-napojovy-listok/",,,,,1,0,0,0,0,"English (1)","in rating","g8115395-d14069699",,"Brew Pub, Pizza, European, Pub","Restaurants",1,0,0
"g8132632-d10819400","['Europe', 'Slovakia', 'Trnava Region', 'Basovce', 'Basovce Restaurants', 'Rybarska basta Basovce']","Rybarska basta Basovce","Claimed",,,"Bašovce 92231 Slovakia",48.629105,17.80168,,,0,0,,"₪17 - ₪64","European, Central European",,,,"False","True","http://www.rybarskabastabasovce.sk",,,,,0,0,0,0,0,"nan","in rating","g23538920-d10819400","$$ - $$$","European, Central European",,0,0,0
"g8132632-d12592024","['Europe', 'Slovakia', 'Nitra Region', 'Slepcany', 'Slepcany Restaurants', 'Tucsok']","Tucsok","Unclaimed",5,"July 28, 2020","Bac 137, Slepcany 93030 Slovakia",48.003822,17.377445,"#1 of 2 Restaurants in Slepcany","#1 of 1 Hungarian in Slepcany",4,0,,"₪17 - ₪64","European, Hungarian","Breakfast, Lunch, Dinner",,,"True","True","http://www.tucsok.sk",,,,,4,0,0,0,0,"English (4)","in rating","g8132632-d12592024","$$ - $$$","European, Hungarian","Restaurants",4,0,0
"g8132632-d8325364","['Europe', 'Slovakia', 'Nitra Region', 'Slepcany', 'Slepcany Restaurants', 'Pizzeria Julia']","Pizzeria Julia","Unclaimed",5,"July 29, 2017","Nizny Hrabovec 40, Slepcany 093 02 Slovakia",48.851967,21.74884,"#2 of 2 Restaurants in Slepcany","#1 of 1 Pizza in Slepcany",1,0,,,"Pizza",,,,"False","True",,,,,,1,0,0,0,0,"Slovak (1), English","in rating","g8132632-d8325364",,"Pizza","Restaurants",0,1,1
"g8282483-d14902929","['Europe', 'Slovakia', 'Nitra Region', 'Bosany', 'Bosany Restaurants', 'Hajcer Restaurant & Pizza']","Hajcer Restaurant & Pizza","Claimed",4.5,"April 30, 2023","Mlynska 979, Bosany 95618 Slovakia",48.587627,18.254063,"#1 of 1 Restaurant in Bosany","#1 of 1 European in Bosany",19,0,,"₪30 - ₪64","Italian, European, Central European","Lunch, Dinner, Late Night, Drinks",,"Delivery, Takeout, Reservations, Outdoor Seating, Seating, Parking Available, Television, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi, Accepts Credit Cards, Table Service, Street Parking, Highchairs Available, Wine and Beer","True","True","https://www.hajcer.sk/main/",50,50,50,,14,4,0,0,1,"Slovak (16), English (3)","in rating","g8282483-d14902929","$","Italian, European, Central European","Restaurants",3,16,16
"g8323131-d8317895","['Europe', 'Slovakia', 'Kosice Region', 'Lipovnik', 'Lipovnik Restaurants', 'Koliba SOROSKA']","Koliba SOROSKA","Unclaimed",3,"February 27, 2023","049 42 Lipovník, Lipovnik Slovakia",,,"#1 of 1 Restaurant in Lipovnik","#1 of 1 Restaurants in Lipovnik",12,0,,,,,,,"False","True",,40,40,40,,3,3,2,1,3,"English (5), Slovak (7)","in rating","g8323131-d8317895","$$ - $$$",,"Restaurants",5,7,7
"g8329027-d10534435","['Europe', 'Slovakia', 'Nitra Region', 'Svaty Peter', 'Svaty Peter Restaurants', 'J&J Restaurant']","J&J Restaurant","Unclaimed",3,"July 11, 2016","Mierova 197, Svaty Peter 946 57 Slovakia",47.84646,18.264158,"#1 of 1 Restaurant in Svaty Peter","#1 of 1 European in Svaty Peter",1,0,,,"European",,,,"False","True","http://www.jobbagy.sk/",,,,,0,0,1,0,0,"English, Czech (1)","in rating","g8329027-d10534435",,"European","Restaurants",0,1,0
"g8341672-d8331922","['Europe', 'Slovakia', 'Banska Bystrica Region', 'Hronsky Benadik', 'Hronsky Benadik Restaurants', 'Tekovska kuria']","Tekovska kuria","Unclaimed",3.5,"September 11, 2023","Remiatka, Hronsky Benadik 966 53 Slovakia",48.363533,18.57824,"#1 of 1 Restaurant in Hronsky Benadik","#1 of 1 Central European in Hronsky Benadik",114,0,,,"European, Central European","Lunch, Dinner, Brunch, Breakfast",,"Reservations, Seating, Wheelchair Accessible, Serves Alcohol, Table Service, Takeout, Highchairs Available","True","True","http://www.tekovskakuria.sk/index.php",40,45,40,,36,23,30,15,10,"Slovak (83), French (1), Danish (1), Hungarian (1), Czech (2), English (26)","in rating","g8341672-d8331922","$$ - $$$","European, Central European","Restaurants",26,88,83
"g8477943-d8474423",,,,,,,,,,,0,0,,,,"nan",,"nan","False","False",,,,,,,,,,,"nan","redirect",,,,,0,0,0
"g8505691-d15649756","['Europe', 'Slovakia', 'Trencin Region', 'Kanianka', 'Kanianka Restaurants', 'Cukrarka - Magdalena Letavajova']","Cukrarka - Magdalena Letavajova","Unclaimed",,,"Lipova 155/29, Kanianka 97217 Slovakia",48.815464,18.585402,,,0,0,,,,"Breakfast, Lunch",,,"True","True","http://www.cukrarka.sk",,,,,0,0,0,0,0,"nan","in rating","g8505691-d15649756",,,,0,0,0
"g8513069-d15343390","['Europe', 'Slovakia', 'Nitra Region', 'Hurbanovo', 'Hurbanovo Restaurants', 'Stary Orech Restaurant']","Stary Orech Restaurant","Unclaimed",3.5,"June 28, 2020","Novozámocká 157/105, Hurbanovo 94703 Slovakia",47.900276,18.205833,"#2 of 2 Restaurants in Hurbanovo","#2 of 2 European in Hurbanovo",4,0,,,"European, Central European",,,,"False","True","http://www.staryorech.sk",,,,,1,1,1,1,0,"Slovak (4), English","in rating","g8513069-d15343390",,"European, Central European","Restaurants",0,4,4
"g8513069-d17724749","['Europe', 'Slovakia', 'Nitra Region', 'Hurbanovo', 'Hurbanovo Restaurants', 'Lungo Cafe & Bar']","Lungo Cafe & Bar","Claimed",,,"Komarnanska 162, Hurbanovo 94701 Slovakia",47.88007,18.19664,,,0,0,,,"Bar, Cafe, Pub","Breakfast, Lunch, Dinner, Brunch, Drinks",,"Takeout, Reservations, Outdoor Seating, Seating, Parking Available, Television, Serves Alcohol, Full Bar, Wine and Beer, Free Wifi, Table Service","True","True","http://www.lungo.sk",,,,,0,0,0,0,0,"nan","in rating","g8513069-d17724749","$","Bar, Cafe, Pub",,0,0,0
"g8513069-d8499306","['Europe', 'Slovakia', 'Nitra Region', 'Hurbanovo', 'Hurbanovo Restaurants', 'Harap-Lak Gyros']","Harap-Lak Gyros","Claimed",5,"November 1, 2018","Komarnanska 95, Hurbanovo 947 01 Slovakia",47.86942,18.18996,"#1 of 2 Restaurants in Hurbanovo","#1 of 2 European in Hurbanovo",4,0,,,"European","Lunch",,"Takeout","True","True","http://www.facebook.com/pages/Harap-lak-gyros-Hurbanovo/163582300332596",,,,,4,0,0,0,0,"English (1), Slovak (3)","in rating","g8513069-d8499306",,"European","Restaurants",1,3,3
