id,country_region,rest_name,is_claimed,rating,last_review,address,latitude,longitude,popularity_top,popularity_detailed,n_reviews,travellers_choice,michelin,price_range,cuisines,meal_types,special_diets,features,working_hours,telephone,food_rating,service_rating,value_rating,atmosphere_rating,traveller_rating_5,traveller_rating_4,traveller_rating_3,traveller_rating_2,traveller_rating_1,all_languages,id_destination,status,price_category,top_tags,English,non-English,local,type,website,last_update,facebook_text,description,fb_last_update_year,website_type,website_status,fb_rating,fb_reviews,fb_followers
g445040-d2164451,"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Antrim', 'Lisburn', 'Lisburn Restaurants', 'Del Toro Steak House']",Del Toro Steak House,Claimed,4.5,"October 13, 2023","Unit 16 Lisburn Leisure Park, Lisburn BT28 1LP Northern Ireland",54.50652,-6.05061,#4 of 74 Restaurants in Lisburn,#2 of 37 British in Lisburn,1150,1,0,,"British, Diner","Breakfast, Lunch, Dinner, Brunch, Drinks","Vegetarian Friendly, Vegan Options, Gluten Free Options","Reservations, Seating, Parking Available, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi, Accepts Credit Cards, Table Service",True,True,45.0,45.0,45.0,40.0,759,197,98.0,41.0,55.0,"Dutch (1), English (1, 147), French (1), Portuguese (1)",g445040-d10164781,in rating,$$ - $$$,"British, Diner, Vegetarian Friendly",1,3,1,Restaurants,https://www.deltoro.co.uk/,nan,,nan,0,non-facebook,online,,,0
g445040-d2229779,"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Antrim', 'Lisburn', 'Lisburn Restaurants', 'The Tuesday Bell']",The Tuesday Bell - CLOSED,Claimed,3.0,"December 23, 2020","4 Lisburn Square, Lisburn BT28 1TS Northern Ireland",54.510227,-6.046736,,,179,0,0,,"Mexican, Indian, Bar, British, Pub","Brunch, Breakfast, Lunch, Late Night",,"Reservations, Outdoor Seating, Television, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Free Wifi, Seating, Full Bar, Table Service",False,True,30.0,35.0,40.0,30.0,43,46,35.0,12.0,43.0,"English (176), Dutch (1), German (2)",g445040-d2229779,closed,$,"Quick Bites, Mexican, Indian",176,3,176,,http://www.jdwetherspoon.com/pubs/all-pubs/n-ireland/county-antrim/the-tuesday-bell-lisburn,nan,,nan,0,non-facebook,online,,,0
g445040-d2242269,"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Antrim', 'Lisburn', 'Lisburn Restaurants', 'The Cardan Bar and Grill']",The Cardan Bar and Grill,Claimed,4.5,"September 29, 2023","41 Railway Street, Lisburn BT28 1XP Northern Ireland",54.513454,-6.044593,#5 of 74 Restaurants in Lisburn,#5 of 74 Restaurants in Lisburn,355,0,0,₪49 - ₪117,"Bar, British, Pub, Gastropub","Lunch, Dinner, Late Night, Drinks","Vegetarian Friendly, Vegan Options, Gluten Free Options","Takeout, Reservations, Buffet, Seating, Television, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, Accepts American Express, Accepts Mastercard, Accepts Visa, Digital Payments, Free Wifi, Accepts Credit Cards, Table Service, Live Music, Gift Cards Available",True,True,45.0,45.0,45.0,45.0,206,87,32.0,14.0,16.0,English (355),g445040-d2242269,in rating,$$ - $$$,"Bar, British, Pub",355,0,355,Restaurants,http://www.thecardan.com,nan,,nan,0,non-facebook,online,,,0
g445040-d2242403,"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Antrim', 'Lisburn', 'Lisburn Restaurants', ""john dory's""]",john dory's,Claimed,3.0,"August 26, 2023","75 Hillsborough Road, Lisburn BT28 1JN Northern Ireland",54.503975,-6.047687,#16 of 21 Quick Bites in Lisburn,#16 of 21 Quick Bites in Lisburn,81,0,0,,"Fast Food, British",,,"Takeout, Wheelchair Accessible",True,True,30.0,35.0,30.0,30.0,26,12,13.0,8.0,22.0,English (81),g445040-d2242403,in rating,$,"Quick Bites, Fast Food, British",81,0,81,Quick Bites,http://www.johndorys.co.uk/,nan,,nan,0,non-facebook,online,,,0
g445040-d23082751,"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Antrim', 'Lisburn', 'Lisburn Restaurants', 'Longstone Kebabs']",Longstone Kebabs,Unclaimed,3.5,"May 20, 2022","2A Tonagh Drive, Lisburn BT28 1DY Northern Ireland",54.50951,-6.05765,#58 of 74 Restaurants in Lisburn,#3 of 3 International in Lisburn,4,0,0,,"Pizza, Fast Food, International, Mediterranean, Street Food",Dinner,,,True,False,,,,,1,2,0.0,0.0,1.0,English (4),g445040-d23082751,in rating,,"Pizza, Fast Food, International, Mediterranean",4,0,4,Restaurants,,nan,,nan,0,no_website,no_website,,,0
g445040-d23141375,"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Antrim', 'Lisburn', 'Lisburn Restaurants', 'Rocket Chip']",Rocket Chip,Unclaimed,4.0,"December 27, 2021","92 Longstone Street, Lisburn BT28 1TR Northern Ireland",54.50971,-6.05577,#50 of 74 Restaurants in Lisburn,#10 of 24 Fast Food in Lisburn,2,0,0,,"Fast Food, British",,,,False,False,,,,,1,0,1.0,0.0,0.0,English (2),g445040-d23141375,in rating,,"Fast Food, British",2,0,2,Restaurants,,nan,,nan,0,no_website,no_website,,,0
g445040-d23201119,"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Antrim', 'Lisburn', 'Lisburn Restaurants', 'Subway']",Subway,Unclaimed,3.0,"August 7, 2023","M1 Northbound, Tullynacross, Lisburn BT27 5SE Northern Ireland",54.52512,-6.003703,#60 of 74 Restaurants in Lisburn,#60 of 74 Restaurants in Lisburn,1,0,0,,,"Breakfast, Lunch, Dinner",,,True,True,,,,,0,0,1.0,0.0,0.0,English (1),g445040-d23201119,in rating,,,1,0,1,Restaurants,https://restaurants.subway.com/united-kingdom/ni/lisburn/m1-northbound-tullynacross?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=68010&utm_campaign=evergreen-2020&y_source=1_MTUzNTQ1MjMtNzY5LWxvY2F0aW9uLndlYnNpdGU%3D,nan,,nan,0,non-facebook,online,,,0
g445040-d23216497,"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Antrim', 'Lisburn', 'Lisburn Restaurants', 'Yo Yo Asian Fusion']",Yo Yo Asian Fusion,Unclaimed,3.0,"March 10, 2021","129 Longstone Street, Lisburn BT28 1ET Northern Ireland",54.50928,-6.05729,#60 of 74 Restaurants in Lisburn,#6 of 8 Chinese in Lisburn,1,0,0,,"Chinese, Asian",,,,False,False,,,,,0,0,1.0,0.0,0.0,English (1),g445040-d23216497,in rating,,"Chinese, Asian",1,0,1,Restaurants,,nan,,nan,0,no_website,no_website,,,0
g445040-d23268612,"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Antrim', 'Lisburn', 'Lisburn Restaurants', 'Toki']",Toki,Unclaimed,,,"Haslems Lane, Lisburn Northern Ireland",54.510746,-6.046719,,,0,0,0,,Asian,,,,False,False,,,,,0,0,0.0,0.0,0.0,,g445040-d23268612,in rating,,Asian,0,0,0,,,nan,,nan,0,no_website,no_website,,,0
g445040-d2550513,"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Antrim', 'Lisburn', 'Lisburn Restaurants', 'Dobbies Garden Centre Lisburn']",Dobbies Garden Centre Lisburn,Claimed,2.5,"August 30, 2023","56 Saintfield Road, Lisburn BT27 5BE Northern Ireland",54.503716,-6.02806,#72 of 74 Restaurants in Lisburn,#28 of 29 Cafe in Lisburn,413,0,0,,"Cafe, British",Breakfast,Gluten Free Options,"Outdoor Seating, Seating, Parking Available, Highchairs Available, Wheelchair Accessible, Free Wifi, Accepts Credit Cards",True,True,30.0,30.0,25.0,30.0,69,60,88.0,77.0,119.0,English (413),g445040-d2550513,in rating,$$ - $$$,"Cafe, British, Gluten Free Options",413,0,413,Restaurants,http://www.dobbies.com/find-a-garden-centre/lisburn/?utm_source=TRPA&utm_medium=organic&utm_campaign=LPM_TRPA_Lisburn,nan,,nan,0,non-facebook,online,,,0
g445040-d2659553,"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Antrim', 'Lisburn', 'Lisburn Restaurants', 'Thornburys']",Thornburys,Claimed,4.0,"May 26, 2023","3 Chapel Hill, Lisburn BT28 1EP Northern Ireland",54.51088,-6.04904,#18 of 74 Restaurants in Lisburn,#15 of 37 British in Lisburn,81,0,0,,"Cafe, British","Breakfast, Lunch, Dinner, Brunch","Vegetarian Friendly, Gluten Free Options","Takeout, Seating, Highchairs Available, Wheelchair Accessible",True,True,40.0,35.0,40.0,35.0,44,18,7.0,5.0,7.0,"German (1), English (80)",g445040-d2659553,in rating,$,"Cafe, British, Vegetarian Friendly",80,1,80,Restaurants,http://facebook.com/thornburysafterdarkp,nan,,nan,0,facebook,unavailable,,,0
g445040-d3219624,"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Antrim', 'Lisburn', 'Lisburn Restaurants', ""Green & Brown's Cafe""]",Green & Brown's Cafe - CLOSED,Unclaimed,4.0,"September 23, 2019","Unit 11, Lisburn Enterprise Organisation Enterprise Crescent, Lisburn BT28 2BP Northern Ireland",54.51331,-6.079706,,,6,0,0,,International,,,,False,False,35.0,35.0,45.0,,2,3,0.0,1.0,0.0,English (6),g445040-d3219624,closed,,International,6,0,6,,,nan,,nan,0,no_website,no_website,,,0
g445040-d3310054,"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Antrim', 'Lisburn', 'Lisburn Restaurants', 'The Codfather']",The Codfather,Unclaimed,3.0,"December 20, 2019","124 Ballymacash Road, Lisburn BT28 3EZ Northern Ireland",54.52591,-6.07923,#14 of 21 Quick Bites in Lisburn,#14 of 21 Quick Bites in Lisburn,18,0,0,,"Fast Food, British","Lunch, Dinner",,"Takeout, Wheelchair Accessible",True,True,30.0,25.0,25.0,,4,5,3.0,2.0,4.0,"English (17), Swedish (1)",g445040-d3310054,in rating,$,"Quick Bites, Fast Food, British",17,1,17,Quick Bites,https://www.facebook.com/Codfatherlisburn/,"September 17, 2023",,"Intro
Fish and chip shop
Page · Fish & Chips Restaurant
Belfast, United Kingdom
+44 28 9263 4455
Closed now
Outdoor seating · In-store pickup
Price Range · $$$
Rating · 4.3 (28 Reviews)",2023,facebook,online,4.3,28,1500
g445040-d3330236,"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Antrim', 'Lisburn', 'Lisburn Restaurants', ""McDonald's""]",McDonald's,Unclaimed,3.0,"July 15, 2023","Sprucefield Centre 159 Hillsborough Road Hillsborough Road, Lisburn BT27 5UN Northern Ireland",54.492123,-6.060752,#18 of 21 Quick Bites in Lisburn,#18 of 21 Quick Bites in Lisburn,69,0,0,,"American, Fast Food","Breakfast, Brunch, Lunch",,"Takeout, Seating, Parking Available, Wheelchair Accessible, Free Wifi, Table Service, Highchairs Available, Drive Thru",True,True,35.0,35.0,40.0,,15,13,11.0,7.0,23.0,"Portuguese (1), English (68)",g445040-d3330236,in rating,$,"Quick Bites, American, Fast Food",68,1,68,Quick Bites,https://sprucefieldcentre.co.uk/stores/mcdonalds/,nan,,nan,0,non-facebook,online,,,0
g445040-d3511728,"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Antrim', 'Lisburn', 'Lisburn Restaurants', 'Tandoori Night']",Tandoori Night,Unclaimed,4.5,"May 10, 2023","68 Longstone Street, Lisburn BT28 1TR Northern Ireland",54.50986,-6.0551,#19 of 74 Restaurants in Lisburn,#19 of 74 Restaurants in Lisburn,28,0,0,,Indian,Dinner,"Vegetarian Friendly, Vegan Options","Delivery, Takeout",True,True,45.0,40.0,45.0,,22,2,2.0,0.0,2.0,English (28),g445040-d3511728,in rating,$$ - $$$,"Indian, Vegetarian Friendly, Vegan Options",28,0,28,Restaurants,https://www.facebook.com/Tandoori-Night-136259183145458/,"March 10, 2014",,"Intro
Established Indian Take way .. Serving delicious Indian cuisine
Page · Indian Restaurant
68 Longstone Street, Lisburn, United Kingdom
+44 28 9266 5511
some@email.com
Open now
Price Range · $$
Rating · 3.3 (41 Reviews)",2014,facebook,online,3.3,41,781
g445040-d3562017,"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Antrim', 'Lisburn', 'Lisburn Restaurants', 'The Linen Rooms']",The Linen Rooms,Claimed,3.0,"November 10, 2019","32 Castle Street, Lisburn BT27 4XE Northern Ireland",54.5118,-6.04146,#59 of 74 Restaurants in Lisburn,#59 of 74 Restaurants in Lisburn,3,0,0,,,Lunch,,,True,True,,,,,0,1,1.0,1.0,0.0,English (3),g445040-d3562017,in rating,,,3,0,3,Restaurants,https://www.serc.ac.uk/restaurants/linen-room,nan,,nan,0,non-facebook,online,,,0
g445040-d3831125,"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Antrim', 'Lisburn', 'Lisburn Restaurants', 'Linen House Table Table']",Linen House Table Table,Claimed,3.5,"October 8, 2023","136-144 Hillsborough Road Premier Inn Lisburn, Lisburn BT27 5QY Northern Ireland",54.49647,-6.055278,#9 of 74 Restaurants in Lisburn,#4 of 8 Bar in Lisburn,607,0,0,₪24 - ₪73,"Bar, British","Breakfast, Lunch, Dinner, Brunch, Late Night","Vegetarian Friendly, Vegan Options, Gluten Free Options","Outdoor Seating, Seating, Parking Available, Free off-street parking, Television, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi, Reservations, Validated Parking, Accepts Credit Cards, Table Service",True,True,35.0,35.0,35.0,40.0,238,98,74.0,82.0,115.0,"English (606), French (1)",g445040-d3831125,in rating,$$ - $$$,"Bar, British, Vegetarian Friendly",606,1,606,Restaurants,https://www.tabletable.co.uk/en-gb/locations/northern-ireland/linen-house?cid=yext_41024265,nan,,nan,0,non-facebook,online,,,0
g445040-d3842902,"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Antrim', 'Lisburn', 'Lisburn Restaurants', 'Arora Cafe']",Arora Cafe,Claimed,4.0,"August 22, 2020","Unit A17 Bow Street Mall Bow Street Bow Street Mall, Lisburn BT28 1AW Northern Ireland",54.51139,-6.04722,#4 of 9 Coffee & Tea in Lisburn,#4 of 9 Coffee & Tea in Lisburn,51,0,0,,"Cafe, British","Breakfast, Lunch, Dinner",Vegetarian Friendly,"Seating, Highchairs Available, Takeout, Wheelchair Accessible",True,True,45.0,45.0,40.0,40.0,26,14,4.0,5.0,2.0,English (51),g445040-d3842902,in rating,$$ - $$$,"Cafe, British, Vegetarian Friendly",51,0,51,Coffee & Tea,https://www.facebook.com/AroraCafe/,nan,,nan,0,facebook,unavailable,,,0
g445040-d3863292,"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Antrim', 'Lisburn', 'Lisburn Restaurants', 'Pizza Hut']",Pizza Hut,Unclaimed,2.5,"August 11, 2018","Governors Road 7 Lisburn Leisure Park, Lisburn BT28 1LP Northern Ireland",54.507153,-6.051241,#69 of 74 Restaurants in Lisburn,#8 of 10 Pizza in Lisburn,17,0,0,,Pizza,"Lunch, Dinner",,"Gift Cards Available, Takeout, Seating",False,True,35.0,35.0,35.0,30.0,3,1,5.0,3.0,5.0,"Portuguese (1), English (16)",g445040-d3863292,in rating,,Pizza,16,1,16,Restaurants,https://www.pizzahut.co.uk/restaurants/offers/,nan,,nan,0,non-facebook,online,,,0
g445040-d4163826,"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Antrim', 'Lisburn', 'Lisburn Restaurants', 'Daltons']",Daltons,Claimed,4.0,"August 23, 2023","28 Market Square, Lisburn BT28 1AG Northern Ireland",54.51118,-6.044372,#2 of 21 Quick Bites in Lisburn,#2 of 21 Quick Bites in Lisburn,72,0,0,,"Cafe, Healthy, British, Soups","Lunch, Brunch, Breakfast","Vegetarian Friendly, Vegan Options","Delivery, Takeout, Seating, Highchairs Available, Wheelchair Accessible",True,True,40.0,40.0,40.0,40.0,33,19,8.0,5.0,7.0,English (72),g445040-d4163826,in rating,$,"Quick Bites, Cafe, British",72,0,72,Quick Bites,http://www.daltonslisburn.co.uk,nan,,nan,0,non-facebook,unavailable,,,0
g445040-d4325908,"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Antrim', 'Lisburn', 'Lisburn Restaurants', 'Golden Garden']",Golden Garden,Unclaimed,4.0,"May 20, 2023","140 Longstone Street, Lisburn BT28 1TR Northern Ireland",54.50952,-6.0574,#25 of 74 Restaurants in Lisburn,#1 of 8 Chinese in Lisburn,56,0,0,,Chinese,Dinner,Vegetarian Friendly,"Delivery, Takeout, Seating",True,True,35.0,45.0,35.0,,31,10,2.0,7.0,6.0,English (56),g445040-d4325908,in rating,$$ - $$$,"Chinese, Hong Kong, Vegetarian Friendly",56,0,56,Restaurants,https://golden-garden.business.site/,nan,,nan,0,non-facebook,online,,,0
g445040-d4419461,"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Antrim', 'Lisburn', 'Lisburn Restaurants', 'Lizzie Drakes']",Lizzie Drakes,Unclaimed,4.0,"September 29, 2023","228 Moira Road, Lisburn BT28 2TP Northern Ireland",54.501366,-6.106383,#10 of 74 Restaurants in Lisburn,#10 of 74 Restaurants in Lisburn,118,0,0,,"Bar, British, Pub","Lunch, Dinner",Vegetarian Friendly,"Reservations, Seating, Parking Available, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Table Service",True,True,40.0,40.0,40.0,40.0,69,27,9.0,5.0,8.0,English (118),g445040-d4419461,in rating,$$ - $$$,"Bar, British, Pub",118,0,118,Restaurants,https://www.facebook.com/pages/Lizzy-Drakes/146883438706119,"October, 2023","1st pint in 4 weeks…… absolutely mint 
 — at Lizzy Drakes.","About
See all
228 Moira Rd, Maze BT28 2 Belfast, UK
2,193 people like this
2,193 people follow this
3,999 people checked in here
https://www.yell.com/biz/lizzie-drakes-lisburn-676151
+44 28 9262 1538
Price range
  · $$
Closed now
12:30 PM - 9:00 PM
Restaurant",2023,facebook,online,,,0
g445040-d4548101,"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Antrim', 'Lisburn', 'Lisburn Restaurants', 'Gowdys of Down Royal']",Gowdys of Down Royal,Unclaimed,4.0,"August 12, 2023","Maze 60 Gravelhill Road, Lisburn BT27 5RW Northern Ireland",54.487843,-6.123851,#8 of 74 Restaurants in Lisburn,#8 of 74 Restaurants in Lisburn,271,0,0,,"Irish, Bar, British, Pub, Gastropub","Lunch, Dinner, Brunch, Late Night","Vegetarian Friendly, Vegan Options, Gluten Free Options","Reservations, Outdoor Seating, Private Dining, Seating, Parking Available, Television, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi, Accepts Credit Cards, Table Service",True,True,40.0,40.0,40.0,40.0,131,72,31.0,15.0,22.0,"English (270), Spanish (1)",g445040-d4548101,in rating,$$ - $$$,"Irish, Bar, British",270,1,270,Restaurants,http://gowdysofdownroyal.com,nan,,nan,0,non-facebook,online,,,0
g445040-d4586910,"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Antrim', 'Lisburn', 'Lisburn Restaurants', 'Marks & Spencer']",Marks & Spencer,Unclaimed,3.0,"December 20, 2022","Unit A1 Sprucefield Centre 157 Hillsborough Road, Lisburn BT27 5UJ Northern Ireland",54.49105,-6.058106,#8 of 21 Quick Bites in Lisburn,#8 of 21 Quick Bites in Lisburn,121,0,0,,"Cafe, British","Breakfast, Lunch, Brunch",,"Gift Cards Available, Seating, Parking Available, Highchairs Available, Wheelchair Accessible, Serves Alcohol",True,True,35.0,35.0,30.0,25.0,24,37,19.0,22.0,19.0,English (121),g445040-d4586910,in rating,$$ - $$$,"Quick Bites, Cafe, British",121,0,121,Quick Bites,https://www.marksandspencer.com/MSResStoreFinderGlobalBaseCmd?storeId=10151&langId=-24&SAPStoreId=0152&extid=local,nan,,nan,0,non-facebook,online,,,0
g445040-d4608760,"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Antrim', 'Lisburn', 'Lisburn Restaurants', 'Yellow Door']",Yellow Door,Unclaimed,3.5,"April 26, 2022","Market square, Lisburn BT28 1AG Northern Ireland",54.511147,-6.045234,#42 of 74 Restaurants in Lisburn,#17 of 29 Cafe in Lisburn,114,0,0,,"Cafe, British","Lunch, Breakfast, Brunch",Vegetarian Friendly,"Takeout, Outdoor Seating, Seating, Wheelchair Accessible, Table Service, Highchairs Available",True,True,35.0,35.0,25.0,35.0,28,36,15.0,19.0,16.0,English (114),g445040-d4608760,in rating,$$ - $$$,"Cafe, British, Vegetarian Friendly",114,0,114,Restaurants,http://www.yellowdoordeli.co.uk,nan,,nan,0,non-facebook,online,,,0
g445040-d4923997,"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Antrim', 'Lisburn', 'Lisburn Restaurants', 'Herons Country Fried Chicken']",Herons Country Fried Chicken,Unclaimed,4.5,"June 17, 2018","32 Longstone Street, Lisburn BT28 1TP Northern Ireland",54.5102,-6.05364,#7 of 21 Quick Bites in Lisburn,#7 of 21 Quick Bites in Lisburn,12,0,0,,Fast Food,,,Wheelchair Accessible,False,True,,,,,7,3,1.0,0.0,1.0,English (12),g445040-d4923997,in rating,$,"Quick Bites, Fast Food",12,0,12,Quick Bites,http://www.herronscfc.com/location-map/lisburn,nan,,nan,0,non-facebook,online,,,0
g445040-d4940969,,,,,,,,,,,0,0,0,,,,,,False,False,,,,,,,,,,,,redirect,,,0,0,0,,,nan,,nan,0,no_website,no_website,,,0
g445040-d5103813,"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Antrim', 'Lisburn', 'Lisburn Restaurants', ""Hedley's Restaurant""]",Hedley's Restaurant,Unclaimed,4.5,"April 15, 2023","43 Bow Street, Lisburn BT28 1BJ Northern Ireland",54.511173,-6.046672,#11 of 74 Restaurants in Lisburn,#10 of 37 British in Lisburn,63,0,0,,"Cafe, British","Lunch, Breakfast, Brunch",Vegetarian Friendly,"Seating, Highchairs Available, Wheelchair Accessible, Takeout",False,True,40.0,45.0,40.0,,41,16,2.0,1.0,3.0,English (63),g445040-d5103813,in rating,$,"Cafe, British, Vegetarian Friendly",63,0,63,Restaurants,,nan,,nan,0,no_website,no_website,,,0
g445040-d5422962,"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Antrim', 'Lisburn', 'Lisburn Restaurants', ""Dough Bro's""]",Dough Bro's,Claimed,4.0,"July 11, 2021","80 Antrim Street, Lisburn BT28 1AU Northern Ireland",54.51322,-6.04899,#29 of 74 Restaurants in Lisburn,#3 of 24 Fast Food in Lisburn,20,0,0,,"Pizza, Fast Food",Dinner,,"Takeout, Delivery",True,True,50.0,45.0,50.0,,12,3,1.0,2.0,2.0,English (20),g445040-d5422962,in rating,$$ - $$$,"Pizza, Fast Food",20,0,20,Restaurants,https://www.facebook.com/doughbrospizzeria/,nan,,nan,0,facebook,unavailable,,,0
g445040-d5814628,"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Antrim', 'Lisburn', 'Lisburn Restaurants', 'Man Lee']",Man Lee,Claimed,3.0,"July 2, 2023","122 Ballymacash Road, Lisburn BT28 3EZ Northern Ireland",54.52596,-6.07912,#17 of 21 Quick Bites in Lisburn,#17 of 21 Quick Bites in Lisburn,52,0,0,,"Chinese, Fast Food","Lunch, Dinner",,"Delivery, Takeout",True,True,35.0,40.0,35.0,,20,9,3.0,2.0,18.0,English (52),g445040-d5814628,in rating,$,"Quick Bites, Chinese, Fast Food",52,0,52,Quick Bites,http://www.manleeni.com,nan,,nan,0,non-facebook,unavailable,,,0
g445040-d5817281,"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Antrim', 'Lisburn', 'Lisburn Restaurants', 'Froth Coffee and Sandwich Lounge']",Froth Coffee and Sandwich Lounge,Unclaimed,4.5,"August 18, 2023","7 Skyline Drive Harmony Shopping Centre, Lisburn BT27 4HH Northern Ireland",54.5247,-6.0397,#3 of 9 Coffee & Tea in Lisburn,#3 of 9 Coffee & Tea in Lisburn,30,0,0,,Cafe,"Breakfast, Lunch, Brunch",Vegetarian Friendly,"Takeout, Seating, Highchairs Available, Wheelchair Accessible, Table Service",True,True,50.0,50.0,50.0,,21,8,1.0,0.0,0.0,English (30),g445040-d5817281,in rating,$,"Cafe, Vegetarian Friendly",30,0,30,Coffee & Tea,https://www.facebook.com/frothlisburn/,"October, 2023",,"Intro
Page · Coffee shop
7 Harmony Shopping Centre, Lisburn, United Kingdom
+44 28 9210 7073
Closed now
Dine-in · Outdoor seating · Curbside pickup…
Price Range · $$
Rating · 4.9 (114 Reviews)",2023,facebook,online,4.9,114,2500
