,id,actual_url,country_region,rest_name,is_claimed,rating,last_review,address,latitude,longitude,popularity_top,popularity_detailed,price_range_and_top_tags,n_reviews,travellers_choice,michelin,price_range,cuisines,meal_types,special_diets,features,working_hours,telephone,website,food_rating,service_rating,value_rating,atmosphere_rating,traveller_rating_5,traveller_rating_4,traveller_rating_3,traveller_rating_2,traveller_rating_1,all_languages,selected_language
2880,g209972-d3155606,['https://www.tripadvisor.com/Restaurant_Review-g209972-d3155606-Reviews-Kate_s_Place-Craigavon_County_Armagh_Northern_Ireland.html'],"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Armagh', 'Craigavon', 'Craigavon Restaurants', ""Kate's Place""]",Kate's Place, Unclaimed,5.0,"January 3, 2020","2 Legahory Centre, Craigavon BT65 5BE Northern Ireland",54.44864,-6.36939,#7 of 25 Restaurants in Craigavon,#4 of 5 Irish in Craigavon,"['Irish', 'Cafe']",(24),,,,"Cafe, Irish","Lunch, Breakfast, Dinner",,"Takeout, Seating, Highchairs Available, Table Service", Open now: 07:00 AM - 3:00 PM,tel:+44 7548 952737,https://katesplaceni.wordpress.com,bubble_45,bubble_50,bubble_50,bubble_45,20,4,0.0,0.0,0.0,"{'English (24)', 'All languages'}",ALL
2881,g209972-d3191337,['https://www.tripadvisor.com/Restaurant_Review-g209972-d3191337-Reviews-Lurgan_Golf_Club_Restaurant-Craigavon_County_Armagh_Northern_Ireland.html'],"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Armagh', 'Craigavon', 'Craigavon Restaurants', 'Lurgan Golf Club Restaurant']",Lurgan Golf Club Restaurant, Unclaimed,4.5,"December 17, 2022","Demesne Windsor Avenue, Craigavon BT67 9BN Northern Ireland",54.46348,-6.325206,#2 of 25 Restaurants in Craigavon,#2 of 5 Bar in Craigavon,"['$$ - $$$', 'Bar', 'European', 'British']",(106),,,,"Bar, European, British, Pub","Lunch, Dinner, Brunch","Vegetarian Friendly, Gluten Free Options","['Reservations', 'Seating', 'Parking Available', 'Highchairs Available', 'Wheelchair Accessible', 'Serves Alcohol', 'Full Bar', 'Free Wifi', 'Table Service', 'Free off-street parking', 'Accepts Mastercard', 'Accepts Visa', 'Cash Only', 'Accepts Credit Cards', 'Family style', 'Non-smoking restaurants']",Opens in 4 min:  See all hours,tel:+44 28 3832 2087,https://www.facebook.com/LurganGolfClubLurgan/,bubble_45,bubble_40,bubble_40,bubble_45,78,17,5.0,2.0,4.0,"{'All languages', 'English (106)'}",ALL
2882,g209972-d3692451,['https://www.tripadvisor.com/Restaurant_Review-g209972-d3692451-Reviews-Manfu_Chinese_Restaurant-Craigavon_County_Armagh_Northern_Ireland.html'],"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Armagh', 'Craigavon', 'Craigavon Restaurants', 'Manfu Chinese Restaurant']",Manfu Chinese Restaurant - CLOSED, Unclaimed,3.5,"April 27, 2016","68 High Street Lurgan, Craigavon BT66 8BB Northern Ireland",54.46048,-6.32706,,,['Chinese'],(10),,,,Chinese,[],,[],,tel:+44 28 3832 3300,,,,,,3,4,1.0,1.0,1.0,"{'English (10)', 'All languages'}",ALL
2883,g209972-d3708483,['https://www.tripadvisor.com/Restaurant_Review-g209972-d3708483-Reviews-The_Vintage_Bar-Craigavon_County_Armagh_Northern_Ireland.html'],"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Armagh', 'Craigavon', 'Craigavon Restaurants', 'The Vintage Bar']",The Vintage Bar, Unclaimed,4.5,"April 13, 2022","31 Church Place Lurgan, Craigavon BT66 6EU Northern Ireland",54.46303,-6.33518,#4 of 25 Restaurants in Craigavon,#4 of 5 Bar in Craigavon,"['$$ - $$$', 'Bar', 'British', 'Pub']",(73),,,,"Bar, British, Pub","Lunch, Dinner, Brunch","Vegetarian Friendly, Gluten Free Options","['Reservations', 'Seating', 'Television', 'Highchairs Available', 'Serves Alcohol', 'Full Bar', 'Table Service']",Opens in 3 min:  See all hours,tel:+44 28 3832 8757,https://www.facebook.com/vintagebar.lurgan/,bubble_45,bubble_45,bubble_45,bubble_40,46,20,3.0,2.0,2.0,"{'English (73)', 'All languages'}",ALL
2884,g209972-d3741253,['https://www.tripadvisor.com/Restaurant_Review-g209972-d3741253-Reviews-The_Pheasant_Lodge-Craigavon_County_Armagh_Northern_Ireland.html'],"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Armagh', 'Craigavon', 'Craigavon Restaurants', 'The Pheasant Lodge']",The Pheasant Lodge - CLOSED, Unclaimed,4.5,"August 1, 2018","34-36 Mill Street Gilford, Craigavon BT63 6HQ Northern Ireland",54.37332,-6.35925,,,['Steakhouse'],(3),,,,Steakhouse,[],,[],,tel:+44 28 3883 2293,,,,,,2,1,0.0,0.0,0.0,"{'All languages', 'English (3)'}",ALL
2885,g209972-d4363265,['https://www.tripadvisor.com/Restaurant_Review-g209972-d4363265-Reviews-O_Haras_More_Than_Coffee-Craigavon_County_Armagh_Northern_Ireland.html'],"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Armagh', 'Craigavon', 'Craigavon Restaurants', ""O'Haras More Than Coffee""]",O'Haras More Than Coffee, Unclaimed,4.5,"January 15, 2019","1 Loughgall Road Portadown, Craigavon BT62 4BU Northern Ireland",54.42211,-6.4578,#1 of 3 Coffee & Tea in Craigavon,#1 of 3 Coffee & Tea in Craigavon,['Cafe'],(11),,,,Cafe,"Breakfast, Lunch",,Seating, Open now: 08:00 AM - 5:00 PM,tel:+44 28 3898 8232,"http://www.oharas-coffee.com"",""email"":""info@oharas-coffee.com",,,,,8,1,1.0,1.0,0.0,"{'English (11)', 'All languages'}",ALL
2886,g209972-d4563503,['https://www.tripadvisor.com/Restaurant_Review-g209972-d4563503-Reviews-The_Corner_House_Bar_Grill-Craigavon_County_Armagh_Northern_Ireland.html'],"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Armagh', 'Craigavon', 'Craigavon Restaurants', 'The Corner House Bar & Grill']",The Corner House Bar & Grill, Claimed,4.0,"June 17, 2023","1 Derrymacash Road, Craigavon BT66 6LG Northern Ireland",54.46821,-6.38305,#6 of 25 Restaurants in Craigavon,#6 of 25 Restaurants in Craigavon,"['$$ - $$$', 'Irish', 'Bar', 'Pub']",(190),,,,"Irish, Bar, Pub","Lunch, Dinner, Brunch, Late Night, Drinks","Vegetarian Friendly, Vegan Options, Gluten Free Options","['Reservations', 'Outdoor Seating', 'Seating', 'Parking Available', 'Television', 'Highchairs Available', 'Wheelchair Accessible', 'Serves Alcohol', 'Full Bar', 'Free Wifi', 'Table Service']", Open now: 11:30 AM - 11:00 PM,tel:+44 28 3834 5187,"http://www.cornerhousebar.com"",""email"":""info@cornerhousebar.com",bubble_40,bubble_40,bubble_40,bubble_40,97,27,21.0,17.0,28.0,"{'English (190)', 'All languages'}",ALL
2887,g209972-d4803294,['https://www.tripadvisor.com/Restaurant_Review-g209972-d4803294-Reviews-Icons-Craigavon_County_Armagh_Northern_Ireland.html'],"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Armagh', 'Craigavon', 'Craigavon Restaurants', 'Icons']",Icons, Unclaimed,5.0,"March 30, 2017","Market Street, Craigavon Northern Ireland",54.34786,-6.65349,#13 of 25 Restaurants in Craigavon,#5 of 11 Cafe in Craigavon,"['$', 'Cafe']",(10),,,,Cafe,[],,[],+ Add hours,,,,,,,8,2,0.0,0.0,0.0,"{'English (10)', 'All languages'}",ALL
2888,g209972-d4911766,['https://www.tripadvisor.com/Restaurant_Review-g209972-d4911766-Reviews-Rumpoles-Craigavon_County_Armagh_Northern_Ireland.html'],"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Armagh', 'Craigavon', 'Craigavon Restaurants', 'Rumpoles']",Rumpoles - CLOSED, Unclaimed,4.0,"January 28, 2019","Shopping Arcade, High St, Lurgan, Craigavon BT66 8AA Northern Ireland",54.46174,-6.33056,,,,(16),,,,,[],,[],,tel:+44 28 3832 1747,,bubble_35,bubble_40,bubble_35,,7,4,3.0,0.0,2.0,"{'English (16)', 'All languages'}",ALL
2889,g209972-d5316160,['https://www.tripadvisor.com/Restaurant_Review-g209972-d5316160-Reviews-J_P_s_Tasty-Craigavon_County_Armagh_Northern_Ireland.html'],"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Armagh', 'Craigavon', 'Craigavon Restaurants', ""J P's Tasty""]",J P's Tasty, Unclaimed,3.5,"September 16, 2023","19 Carrickblacker Road Portadown, Craigavon BT63 5AU Northern Ireland",54.426594,-6.433921,#3 of 7 Quick Bites in Craigavon,#3 of 7 Quick Bites in Craigavon,"['$', 'Quick Bites', 'Fast Food', 'British']",(37),,,,"Fast Food, British",Lunch,,"Takeout, Wheelchair Accessible",+ Add hours,tel:+44 28 3833 3330,,bubble_35,bubble_35,bubble_35,,11,10,4.0,6.0,6.0,"{'English (37)', 'All languages'}",ALL
2890,g209972-d5795458,['https://www.tripadvisor.com/Restaurant_Review-g209972-d5795458-Reviews-BadaBing-Craigavon_County_Armagh_Northern_Ireland.html'],"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Armagh', 'Craigavon', 'Craigavon Restaurants', 'BadaBing']",BadaBing, Claimed,3.0,"May 19, 2023","42 West Street, Craigavon BT62 3JQ Northern Ireland",54.42187,-6.44813,#22 of 25 Restaurants in Craigavon,#1 of 1 Italian in Craigavon,"['$', 'Italian', 'American', 'Pizza']",(30),,,₪10 - ₪92,"Italian, Pizza, American","Lunch, Late Night, Drinks, Dinner",,"['Delivery', 'Takeout', 'Parking Available', 'Street Parking', 'Validated Parking', 'Accepts American Express', 'Accepts Mastercard', 'Accepts Visa', 'Digital Payments']", Closed now:  See all hours,tel:+44 28 3833 1400,"http://badabingpizza.co.uk"",""email"":""badabingpizza2016@gmail.com",bubble_30,bubble_30,bubble_25,,11,2,2.0,3.0,12.0,"{'All languages', 'English (30)'}",ALL
2891,g209972-d5795478,['https://www.tripadvisor.com/Restaurant_Review-g209972-d5795478-Reviews-Number_7-Craigavon_County_Armagh_Northern_Ireland.html'],"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Armagh', 'Craigavon', 'Craigavon Restaurants', 'Number 7']",Number 7, Claimed,3.5,"August 18, 2023","14A Rushmere Shopping Centre Central Way, Craigavon BT64 1AA Northern Ireland",54.4498,-6.390107,#17 of 25 Restaurants in Craigavon,#9 of 11 British in Craigavon,"['$$ - $$$', 'Cafe', 'British']",(88),,,,"Cafe, British","Brunch, Breakfast, Lunch, Dinner",,"Takeout, Seating, Highchairs Available, Wheelchair Accessible", Open now: 09:00 AM - 5:30 PM,tel:+44 28 3834 2629,https://www.rushmereshopping.com/store/number-7-coffee/,bubble_30,bubble_30,bubble_30,bubble_20,25,22,14.0,12.0,15.0,"{'English (87)', 'Polish (1)', 'All languages'}",ALL
2892,g209972-d6437217,['https://www.tripadvisor.com/Restaurant_Review-g209972-d6437217-Reviews-Li_s_Hot_Food_Bar-Craigavon_County_Armagh_Northern_Ireland.html'],"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Armagh', 'Craigavon', 'Craigavon Restaurants', ""Li's Hot Food Bar""]",Li's Hot Food Bar, Unclaimed,3.5,"August 12, 2022","5 Alfred Terrace Dollingstown, Craigavon BT66 7JX Northern Ireland",54.46175,-6.2945,#18 of 25 Restaurants in Craigavon,#3 of 4 Chinese in Craigavon,['Chinese'],(21),,,,Chinese,Dinner,,Takeout,+ Add hours,tel:+44 28 3832 7171,,bubble_40,bubble_40,bubble_40,,7,5,3.0,1.0,5.0,"{'All languages', 'English (21)'}",ALL
2893,g209972-d6618805,['https://www.tripadvisor.com/Restaurant_Review-g209972-d6618805-Reviews-Riverdale_Barn-Craigavon_County_Armagh_Northern_Ireland.html'],"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Armagh', 'Craigavon', 'Craigavon Restaurants', 'Riverdale Barn']",Riverdale Barn, Claimed,5.0,"September 20, 2020","24 Aghalee Road, Craigavon BT67 0AR Northern Ireland",54.51266,-6.286332,#8 of 25 Restaurants in Craigavon,#1 of 1 International in Craigavon,"['$$ - $$$', 'International', 'Barbecue', 'Contemporary']",(17),,,,"Barbecue, International, Contemporary","Drinks, Dinner",,"Parking Available, Wheelchair Accessible, Serves Alcohol, Free Wifi, Seating",+ Add hours,tel:+44 28 9265 0011,"http://riverdalebarnni.com/"",""email"":""info@riverdalebarnNI.com",bubble_45,bubble_45,,,15,2,0.0,0.0,0.0,"{'English (17)', 'All languages'}",ALL
2894,g209972-d6641341,['https://www.tripadvisor.com/Restaurant_Review-g209972-d6641341-Reviews-Sainsbury_s_Cafe-Craigavon_County_Armagh_Northern_Ireland.html'],"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Armagh', 'Craigavon', 'Craigavon Restaurants', ""Sainsbury's Cafe""]",Sainsbury's Cafe, Unclaimed,3.0,"January 17, 2020","Rushmere Shopping Centre, Craigavon BT64 1AA Northern Ireland",54.44503,-6.37555,#4 of 7 Quick Bites in Craigavon,#4 of 7 Quick Bites in Craigavon,"['$', 'Quick Bites', 'Cafe']",(25),,,,Cafe,"Breakfast, Lunch, Brunch",,"Seating, Wheelchair Accessible, Highchairs Available",+ Add hours,tel:+44 28 3831 6519,https://stores.sainsburys.co.uk/2013/craigavon,bubble_30,bubble_25,bubble_25,,6,5,3.0,4.0,7.0,"{'English (25)', 'All languages'}",ALL
2895,g209972-d7021773,['https://www.tripadvisor.com/Restaurant_Review-g209972-d7021773-Reviews-Debenhams_Restaurant-Craigavon_County_Armagh_Northern_Ireland.html'],"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Armagh', 'Craigavon', 'Craigavon Restaurants', 'Debenhams Restaurant']",Debenhams Restaurant - CLOSED, Unclaimed,2.5,"March 9, 2020","Central Way 34 Rushmere Shopping Centre, Craigavon BT64 1AA Northern Ireland",54.44912,-6.389626,,,"['$', 'British']",(24),,,,British,Breakfast,,[],,tel:+44 844 561 6161,http://mystore.debenhams.com/store/99-Rushmere,bubble_25,bubble_25,bubble_30,,3,5,6.0,2.0,8.0,"{'English (24)', 'All languages'}",ALL
2896,g209972-d8124633,['https://www.tripadvisor.com/Restaurant_Review-g209972-d8124633-Reviews-Costa_Coffee-Craigavon_County_Armagh_Northern_Ireland.html'],"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Armagh', 'Craigavon', 'Craigavon Restaurants', 'Costa Coffee']",Costa Coffee, Unclaimed,3.5,"May 7, 2023","Craigavon Central Way 41 Rushmere Shopping Centre, Craigavon BT64 1AA Northern Ireland",54.450275,-6.390978,#5 of 7 Quick Bites in Craigavon,#5 of 7 Quick Bites in Craigavon,"['$$ - $$$', 'Quick Bites', 'Cafe', 'British']",(27),,,,"Cafe, British",Breakfast,,"Takeout, Seating, Wheelchair Accessible",+ Add hours,tel:+44 28 3834 8227,http://www.costaireland.ie,bubble_30,bubble_35,bubble_30,,5,10,4.0,4.0,4.0,"{'English (27)', 'All languages'}",ALL
2897,g209972-d8425295,['https://www.tripadvisor.com/Restaurant_Review-g209972-d8425295-Reviews-Bubba_Drews-Craigavon_County_Armagh_Northern_Ireland.html'],"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Armagh', 'Craigavon', 'Craigavon Restaurants', 'Bubba Drews']",Bubba Drews, Claimed,3.5,"October 14, 2023","Highfield Road Craigavon Cinema Plex, Craigavon BT64 3AD Northern Ireland",54.449425,-6.39828,#9 of 25 Restaurants in Craigavon,#1 of 1 Diner in Craigavon,"['$$ - $$$', 'American', 'Diner', 'Vegetarian Friendly']",(364),,,,"American, Diner","Lunch, Dinner, Brunch","Vegetarian Friendly, Gluten Free Options","['Reservations', 'Seating', 'Parking Available', 'Highchairs Available', 'Wheelchair Accessible', 'Serves Alcohol', 'Accepts Credit Cards', 'Table Service']", Open now: 09:00 AM - 9:30 PM,tel:+44 28 3832 7329,"https://www.facebook.com/pages/Bubba-Drews-Bbq-Diner/1375629412735561"",""email"":""info@bubbadrews.com",bubble_40,bubble_40,bubble_35,,132,93,51.0,34.0,54.0,"{'All languages', 'English (364)'}",ALL
2898,g209972-d8460488,['https://www.tripadvisor.com/Restaurant_Review-g209972-d8460488-Reviews-The_Sassy_Elephant-Craigavon_County_Armagh_Northern_Ireland.html'],"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Armagh', 'Craigavon', 'Craigavon Restaurants', 'The Sassy Elephant']",The Sassy Elephant, Unclaimed,4.0,"October 13, 2023","2B Highfield Heights, Craigavon BT64 3AE Northern Ireland",54.449635,-6.398184,#1 of 1 Dessert in Craigavon,#1 of 1 Dessert in Craigavon,"['$$ - $$$', 'Dessert', 'Cafe', 'British']",(84),,,,"Cafe, British","Lunch, Brunch, Breakfast",,"Seating, Wheelchair Accessible, Free Wifi, Highchairs Available", Open now: 09:00 AM - 9:30 PM,tel:+44 28 9266 1271,http://pizzeriasantamariazevio.business.site/,bubble_40,bubble_35,bubble_40,,31,26,10.0,9.0,8.0,"{'English (84)', 'All languages'}",ALL
2899,g209972-d9876594,['https://www.tripadvisor.com/Restaurants-g209972-Craigavon_County_Armagh_Northern_Ireland.html'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2900,g209974-d10149735,['https://www.tripadvisor.com/Restaurant_Review-g209974-d10149735-Reviews-Curiosity_Tea_Room-Lurgan_County_Armagh_Northern_Ireland.html'],"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Armagh', 'Lurgan', 'Lurgan Restaurants', 'Curiosity Tea Room']",Curiosity Tea Room, Unclaimed,5.0,"September 7, 2017","7 William Street, Lurgan BT66 6JA Northern Ireland",54.46449,-6.335,#12 of 30 Restaurants in Lurgan,#12 of 30 Restaurants in Lurgan,['$'],(10),,,,,Brunch,,Reservations,+ Add hours,tel:+44 7712 158154,http://www.facebook.com/curiositytearoom/,,,,,9,0,1.0,0.0,0.0,"{'English (10)', 'All languages'}",ALL
2901,g209974-d10220072,['https://www.tripadvisor.com/Restaurant_Review-g209974-d10220072-Reviews-Truffles_Coffee_Lounge-Lurgan_County_Armagh_Northern_Ireland.html'],"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Armagh', 'Lurgan', 'Lurgan Restaurants', 'Truffles Coffee Lounge']",Truffles Coffee Lounge, Claimed,4.5,"April 1, 2019","44A Market Street, Lurgan BT66 6AH Northern Ireland",54.46205,-6.33113,#2 of 2 Coffee & Tea in Lurgan,#2 of 2 Coffee & Tea in Lurgan,"['Irish', 'Fast Food', 'Vegetarian Friendly', 'Vegan Options']",(8),,,,"Irish, Fast Food","Breakfast, Brunch","Vegetarian Friendly, Vegan Options","['Reservations', 'Table Service']",+ Add hours,tel:+44 28 3834 4884,,,,,,4,3,1.0,0.0,0.0,"{'English (8)', 'All languages'}",ALL
2902,g209974-d10284355,['https://www.tripadvisor.com/Restaurant_Review-g209974-d10284355-Reviews-Flush_Chippy-Lurgan_County_Armagh_Northern_Ireland.html'],"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Armagh', 'Lurgan', 'Lurgan Restaurants', 'Flush Chippy']",Flush Chippy - CLOSED, Unclaimed,1.0,"May 7, 2016","33A Flush Place, Lurgan BT66 7DT Northern Ireland",54.45679,-6.32286,,,"['American', 'Fast Food']",(1),,,,"American, Fast Food",[],,[],,,,,,,,0,0,0.0,0.0,1.0,"{'All languages', 'English (1)'}",ALL
2903,g209974-d10300327,['https://www.tripadvisor.com/Restaurant_Review-g209974-d10300327-Reviews-Chico_Pizzeria-Lurgan_County_Armagh_Northern_Ireland.html'],"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Armagh', 'Lurgan', 'Lurgan Restaurants', 'Chico Pizzeria']",Chico Pizzeria, Unclaimed,4.0,"February 19, 2020","124 Victoria Street, Lurgan BT67 9DA Northern Ireland",54.46895,-6.334805,#17 of 30 Restaurants in Lurgan,#1 of 1 Italian in Lurgan,"['$', 'Italian', 'European']",(7),,,₪19 - ₪58,"European, Italian",Dinner,,[], Closed now:  See all hours,tel:+44 28 3898 5160,,bubble_35,bubble_35,bubble_35,,5,0,0.0,0.0,2.0,"{'English (7)', 'All languages'}",ALL
2904,g209974-d10465401,['https://www.tripadvisor.com/Restaurant_Review-g209974-d10465401-Reviews-Kyl_z_Kebab-Lurgan_County_Armagh_Northern_Ireland.html'],"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Armagh', 'Lurgan', 'Lurgan Restaurants', ""Kyl'z Kebab""]",Kyl'z Kebab, Unclaimed,3.0,"April 23, 2022","William street., Lurgan Northern Ireland",54.46563,-6.33684,#30 of 30 Restaurants in Lurgan,#2 of 2 Pizza in Lurgan,['Pizza'],(2),,,,Pizza,[],,[],+ Add hours,tel:+44 28 3898 7294,,,,,,1,0,0.0,0.0,1.0,"{'All languages', 'English (2)'}",ALL
2905,g209974-d10499361,['https://www.tripadvisor.com/Restaurant_Review-g209974-d10499361-Reviews-Courthouse_Bar-Lurgan_County_Armagh_Northern_Ireland.html'],"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Armagh', 'Lurgan', 'Lurgan Restaurants', 'Courthouse Bar']",Courthouse Bar, Claimed,4.5,"October 4, 2023","46 William Street, Lurgan BT66 6JB Northern Ireland",54.465523,-6.336892,#2 of 30 Restaurants in Lurgan,#1 of 5 Bar in Lurgan,"['$$ - $$$', 'Irish', 'Bar', 'Gastropub']",(70),,,₪39 - ₪146,"Bar, Gastropub, Irish","['Dinner', 'Drinks', 'Lunch']","Vegetarian Friendly, Vegan Options","['Reservations', 'Seating', 'Parking Available', 'Street Parking', 'Television', 'Highchairs Available', 'Serves Alcohol', 'Full Bar', 'Accepts Mastercard', 'Accepts Visa', 'Free Wifi', 'Table Service', 'Wheelchair Accessible', 'Gift Cards Available']", Closed now:  See all hours,tel:+44 28 3832 9161,"http://www.courthousebar.com"",""email"":""Info@courthousebar.com",bubble_45,bubble_45,bubble_45,,53,7,9.0,1.0,0.0,"{'French (1)', 'All languages', 'English (69)'}",ALL
2906,g209974-d12049874,['https://www.tripadvisor.com/Restaurant_Review-g209974-d12049874-Reviews-Stables_Complex-Lurgan_County_Armagh_Northern_Ireland.html'],"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Armagh', 'Lurgan', 'Lurgan Restaurants', 'Stables Complex']",Stables Complex, Unclaimed,4.5,"November 27, 2022","Old Portadown Road, Lurgan Northern Ireland",54.456375,-6.348847,#7 of 30 Restaurants in Lurgan,#2 of 4 Pub in Lurgan,"['Bar', 'British', 'Pub', 'Vegetarian Friendly']",(20),,,,"Bar, British, Pub","Lunch, Dinner, Brunch","Vegetarian Friendly, Vegan Options","['Reservations', 'Seating', 'Wheelchair Accessible', 'Table Service', 'Takeout']",+ Add hours,tel:+44 28 3832 3974,,,,,,14,6,0.0,0.0,0.0,"{'All languages', 'English (20)'}",ALL
2907,g209974-d12242745,['https://www.tripadvisor.com/Restaurant_Review-g209974-d12242745-Reviews-Fa_Joes-Lurgan_County_Armagh_Northern_Ireland.html'],"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Armagh', 'Lurgan', 'Lurgan Restaurants', ""Fa' Joes""]",Fa' Joes - CLOSED, Unclaimed,5.0,"September 1, 2018","25 Market Street, Lurgan BT66 6AR Northern Ireland",54.46216,-6.33262,,,"['Bar', 'Fast Food', 'Pub']",(2),,,,"Bar, Fast Food, Pub",[],,[],,tel:+44 7835 591577,https://www.facebook.com/Fa-Joes-105811696116593/,,,,,2,0,0.0,0.0,0.0,"{'All languages', 'English (2)'}",ALL
