id,country_region,rest_name,is_claimed,rating,last_review,address,latitude,longitude,popularity_top,popularity_detailed,n_reviews,travellers_choice,michelin,price_range,cuisines,meal_types,special_diets,features,working_hours,telephone,food_rating,service_rating,value_rating,atmosphere_rating,traveller_rating_5,traveller_rating_4,traveller_rating_3,traveller_rating_2,traveller_rating_1,all_languages,id_destination,status,price_category,top_tags,English,non-English,local,type,website,last_update,facebook_text,description,fb_last_update_year,website_type,website_status,fb_rating,fb_reviews,fb_followers,rand,Open-closed,Comment
g274927-d7727297,"['Europe', 'Slovakia', 'Kosice Region', 'Kosice', 'Kosice Restaurants', 'Luxor Pivaren']",Luxor Pivaren,Claimed,4.5,"November 27, 2019","Biela 3, Kosice 04001 Slovakia",48.72337,21.257626,#36 of 229 Restaurants in Kosice,#2 of 7 Gastropub in Kosice,35,0,,?8 - ?276,"Brew Pub, Gastropub, Central European","Dinner, Lunch, Late Night, Drinks",Vegetarian Friendly,"Reservations, Seating, Table Service",True,True,45,45,45,,18,12,4,1,0,"Polish (2), Russian (2), German (1), Czech (1), Slovak (12), English (17)",g274927-d7727297,in rating,$$ - $$$,"Brew Pub, Gastropub, Central European",17,18,12,Restaurants,http://pivarenluxor.sk,,,,0,non-facebook,unavailable,,,0,0.388746968004853,,
g294452-d1772928,"['Europe', 'Bulgaria', 'Sofia Region', 'Sofia', 'Sofia Restaurants', 'Cultural']",Cultural,Claimed,4.5,"September 14, 2017","Georgi Benkovski 10 A, Sofia 1000 Bulgaria",42.696785,23.32929,"#193 of 1,226 Restaurants in Sofia",#5 of 45 Wine Bar in Sofia,46,0,,,"Cafe, Wine Bar","Late Night, Drinks",,"Seating, Serves Alcohol, Wine and Beer, Free Wifi, Table Service, Live Music",True,True,40,45,45,45,29,15,0,2,0,"German (1), Italian (2), English (40), French (1), Russian (2)",g294452-d1772928,in rating,$$ - $$$,"Cafe, Wine Bar",40,6,0,Restaurants,http://www.dadaculturalbar.com/,,,,0,non-facebook,unavailable,,,0,0.160375134088099,,
g189934-d10032397,"['Europe', 'Finland', 'Uusimaa', 'Helsinki', 'Helsinki Restaurants', 'Tamarin Forum']",Tamarin Forum,Unclaimed,3,"October 16, 2021","Mannerheimintie 14 Kauppakeskus Forum, Helsinki 00100 Finland",60.16849,24.940054,"#1,225 of 1,407 Restaurants in Helsinki",#44 of 50 Thai in Helsinki,42,0,0,,"Asian, Thai",,"Vegetarian Friendly, Vegan Options","Reservations, Seating, Wheelchair Accessible, Takeout",False,True,35,35,35,,5,13,13,4,7,"English (23), Japanese (1), Finnish (15), Swedish (3)",g189934-d10032397,in rating,$$ - $$$,"Asian, Thai, Vegetarian Friendly",23,19,15,Restaurants,http://tamarin.fi/,,,,0,non-facebook,unavailable,,,0,0.283062093658373,,
g294452-d982486,"['Europe', 'Bulgaria', 'Sofia Region', 'Sofia', 'Sofia Restaurants', 'Orisha Bar&Dinner']",Orisha Bar&Dinner,Claimed,4.5,"November 5, 2019","ul.Solunska 50, Sofia 1000 Bulgaria",42.693256,23.316513,"#184 of 1,226 Restaurants in Sofia",#30 of 172 Bar in Sofia,44,0,,?40 - ?60,"Bar, Pub","Breakfast, Lunch, Dinner, Late Night, Drinks",,"Reservations, Outdoor Seating, Seating, Serves Alcohol, Table Service",True,True,45,45,45,45,28,10,5,1,0,"Italian (1), Spanish (2), Danish (1), Russian (1), English (38), French (1)",g294452-d982486,in rating,$$ - $$$,"Bar, Pub",38,6,0,Restaurants,http://orishabar.com,,,,0,non-facebook,unavailable,,,0,0.304955638945103,,
g274924-d6828065,"['Europe', 'Slovakia', 'Bratislava Region', 'Bratislava', 'Bratislava Restaurants', 'Lido Restaurant - Seafood & Steak']",Lido Restaurant - Seafood & Steak,Claimed,3,"November 2, 2019","Panska 1, Bratislava 811 01 Slovakia",48.142776,17.109085,"#828 of 1,028 Restaurants in Bratislava",#349 of 394 European in Bratislava,171,0,,,"European, Central European","Lunch, Dinner",,"Reservations, Outdoor Seating, Seating, Serves Alcohol, Table Service",True,True,30,35,30,45,46,37,30,18,40,"French (10), Serbian (2), Slovak (6), Polish (1), Dutch (1), Portuguese (12), Italian (19), German (11), English (68), Russian (8), Czech (4), Finnish (1), Spanish (21), Chinese (Trad.) (1), Swedish (3), Turkish (3)",g274924-d6828065,in rating,$$ - $$$,"European, Central European",68,103,6,Restaurants,http://www.lidorestaurant.sk,,,,0,non-facebook,unavailable,,,0,0.450723018497229,,
g294452-d878513,"['Europe', 'Bulgaria', 'Sofia Region', 'Sofia', 'Sofia Restaurants', 'Restaurant Tabiet']",Restaurant Tabiet,Claimed,3.5,"March 8, 2019","76 James Boucher Bulevard, Sofia 1407 Bulgaria",42.672783,23.32045,"#335 of 1,226 Restaurants in Sofia",#217 of 469 European in Sofia,63,0,,?64 - ?106,"European, Central European","Dinner, Lunch, Drinks",Vegetarian Friendly,"Reservations, Seating, Serves Alcohol, Table Service, Outdoor Seating",True,True,40,40,35,35,21,20,9,8,5,"French (2), Spanish (1), Portuguese (1), Italian (6), English (50), Greek (1), German (2)",g294452-d878513,in rating,$$ - $$$,"European, Central European, Vegetarian Friendly",50,13,0,Restaurants,http://tabiet.com/,,,,0,non-facebook,unavailable,,,0,0.280122147174552,,
g186470-d6610386,"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'Belfast', 'Belfast Restaurants', 'Rockies Sports Bar']",Rockies Sports Bar,Claimed,4,"June 29, 2019","Odyssey 2 Queens Quay, Belfast BT3 9QQ Northern Ireland",54.60132,-5.91849,#309 of 689 Restaurants in Belfast,#309 of 689 Restaurants in Belfast,77,0,0,,Pub,"Lunch, Drinks",,"Seating, Television, Wheelchair Accessible, Serves Alcohol, Full Bar",True,True,40,40,40,,40,15,8,8,6,"English (76), German (1)",g186470-d6610386,in rating,$,Pub,76,1,76,Restaurants,http://www.rockiessportsbar.com,,,,0,non-facebook,unavailable,,,0,0.834678703220561,,
g274924-d2139560,"['Europe', 'Slovakia', 'Bratislava Region', 'Bratislava', 'Bratislava Restaurants', 'Funus']",Funus,Unclaimed,4.5,"September 2, 2019","Prokopa Velkeho 1, Bratislava 811 04 Slovakia",48.15779,17.097525,"#133 of 1,028 Restaurants in Bratislava","#133 of 1,028 Restaurants in Bratislava",44,0,,,"Bar, Pub","Lunch, Dinner",,"Outdoor Seating, Seating, Serves Alcohol, Table Service",False,False,45,40,50,,25,17,1,0,1,"Portuguese (1), Russian (1), Polish (1), Slovak (5), Japanese (1), Czech (1), Italian (4), French (2), English (28)",g274924-d2139560,in rating,$,"Bar, Pub",28,16,5,Restaurants,,,,,0,no_website,no_website,,,0,0.389811940956861,,
g274924-d3329787,"['Europe', 'Slovakia', 'Bratislava Region', 'Bratislava', 'Bratislava Restaurants', 'Moods']",Moods,Claimed,4,"May 19, 2020","Hviedzoslavovo Namestie 11, Bratislava 811 03 Slovakia",48.140755,17.105099,#16 of 104 Coffee & Tea in Bratislava,#16 of 104 Coffee & Tea in Bratislava,189,0,,?8 - ?42,"Cafe, European, Deli","Brunch, Lunch",Vegetarian Friendly,"Takeout, Outdoor Seating, Seating, Table Service, Highchairs Available, Serves Alcohol, Free Wifi",True,True,40,40,40,45,76,63,28,13,9,"Norwegian (1), French (1), Swedish (1), Dutch (2), Italian (19), German (11), Russian (8), Greek (3), Portuguese (2), English (120), Turkish (1), Czech (2), Hungarian (1), Spanish (8), Slovak (9)",g274924-d3329787,in rating,$$ - $$$,"Cafe, European, Deli",120,69,9,Coffee & Tea,http://www.moods.sk,,,,0,non-facebook,unavailable,,,0,0.789520552149043,,
g189942-d798459,"['Europe', 'Finland', 'Central Finland', 'Jyvaskyla', 'Jyvaskyla Restaurants', 'Sakura Gawa']",Sakura Gawa,Unclaimed,3.5,"November 1, 2021","Vaeinoenkatu 26, Jyväskylä 40100 Finland",62.24413,25.74916,#56 of 137 Restaurants in Jyväskylä,#8 of 11 Asian in Jyvaskyla,53,0,0,,"Chinese, Sushi, Asian","Lunch, Dinner",,"Takeout, Reservations, Seating, Table Service",False,True,35,40,35,40,9,14,20,6,4,"English (21), Japanese (1), Finnish (31)",g189942-d798459,in rating,$,"Chinese, Sushi, Asian",21,32,31,Restaurants,http://www.sakuragawa.fi,,,,0,non-facebook,unavailable,,,0,0.792407969012857,,
g274924-d697340,"['Europe', 'Slovakia', 'Bratislava Region', 'Bratislava', 'Bratislava Restaurants', 'Pizza Mizza']",Pizza Mizza,Claimed,3.5,"June 19, 2020","Tobrucka 5, Bratislava 811 02 Slovakia",48.14144,17.114674,"#160 of 1,028 Restaurants in Bratislava",#13 of 84 Pizza in Bratislava,216,0,,,"Italian, Pizza, European","Lunch, Dinner, Late Night","Vegetarian Friendly, Vegan Options, Gluten Free Options","Delivery, Takeout, Seating, Serves Alcohol, Free Wifi, Table Service, Reservations",True,True,40,35,40,35,69,77,31,17,22,"German (7), Russian (4), Swedish (1), Dutch (2), Polish (1), French (7), Danish (1), Slovak (24), English (145), Greek (2), Italian (14), Spanish (7), Chinese (Sim.) (1)",g274924-d697340,in rating,$$ - $$$,"Italian, Pizza, European",145,71,24,Restaurants,http://www.pizzamizza.sk,,,,0,non-facebook,unavailable,,,0,0.581465866416693,,
g274924-d6820848,"['Europe', 'Slovakia', 'Bratislava Region', 'Bratislava', 'Bratislava Restaurants', 'Restaurant Maximilian']",Restaurant Maximilian,Unclaimed,2.5,"September 10, 2020","Obchodna 52, Bratislava 811 06 Slovakia",48.14818,17.111763,"#1,008 of 1,028 Restaurants in Bratislava",#118 of 120 Italian in Bratislava,79,0,,,"Italian, Pizza",,,"Reservations, Seating, Wheelchair Accessible, Serves Alcohol, Table Service",False,True,30,30,25,,12,14,9,15,29,"French (2), Italian (6), Polish (1), Russian (3), Spanish (4), Slovak (14), Czech (1), German (5), English (43)",g274924-d6820848,in rating,$$ - $$$,"Italian, Pizza",43,36,14,Restaurants,http://restauracia-bratislava.sk,,,,0,non-facebook,unavailable,,,0,0.0654469297733158,,
g294452-d8657892,"['Europe', 'Bulgaria', 'Sofia Region', 'Sofia', 'Sofia Restaurants', 'Konak Turkish Restaurant']",Konak Turkish Restaurant,Unclaimed,4,"November 25, 2019","ul.Akad. Metodi Popov 26, Sofia 1113 Bulgaria",42.67304,23.348923,"#324 of 1,226 Restaurants in Sofia",#42 of 113 Barbecue in Sofia,45,0,,?22 - ?43,"Turkish, Barbecue","Lunch, Dinner","Halal, Vegetarian Friendly","Takeout, Reservations, Serves Alcohol, Table Service, Seating, Wheelchair Accessible",False,True,40,35,35,,18,10,11,3,3,"Turkish (2), German (1), Greek (3), Swedish (1), Italian (2), Portuguese (2), French (4), Russian (4), English (26)",g294452-d8657892,in rating,$$ - $$$,"Barbecue, Turkish, Vegetarian Friendly",26,19,0,Restaurants,http://www.restaurantkonak.bg,,,,0,non-facebook,unavailable,,,0,0.360529112396762,,
g2151509-d8723055,"['Europe', 'Bulgaria', 'Burgas Province', 'Kosharitsa', 'Kosharitsa Restaurants', 'Pizza Terrace Bar&Grill']",Pizza Terrace Bar&Grill,Unclaimed,4.5,"September 19, 2021","23 Septembri St. 46, Kosharitsa 8253 Bulgaria",42.75256,27.69339,#1 of 2 Restaurants in Kosharitsa,#1 of 1 Pizza in Kosharitsa,33,0,,,"Pizza, European, Eastern European","Lunch, Dinner, Brunch, Breakfast","Vegetarian Friendly, Vegan Options","Takeout, Outdoor Seating, Seating, Serves Alcohol, Reservations, Table Service",True,True,50,50,50,,25,6,0,1,1,"Russian (1), English (31), French (1)",g2151509-d8723055,in rating,$,"Pizza, European, Eastern European",31,2,0,Restaurants,http://www.facebook.com/pizzaterrace,,,,0,facebook,unavailable,,,0,0.838311949046329,,
g499085-d4748862,"['Europe', 'Bulgaria', 'Dobrich Province', 'Albena', 'Albena Restaurants', 'Ti Amo Steak House Ristorante Italiano Pizzeria']",Ti Amo Steak House Ristorante Italiano Pizzeria,Unclaimed,3.5,"September 4, 2019","Hotel Amelia, Albena 9620 Bulgaria",43.367943,28.080652,#8 of 16 Restaurants in Albena,#5 of 5 European in Albena,116,0,,,"Italian, European","Lunch, Dinner",,"Outdoor Seating, Seating, Television, Highchairs Available, Serves Alcohol, Takeout, Reservations, Table Service",False,False,35,35,35,45,30,28,21,17,20,"Russian (25), Polish (1), Danish (3), Italian (1), English (41), German (2), French (9), Norwegian (27), Swedish (4), Turkish (1), Dutch (1), Finnish (1)",g499085-d4748862,in rating,$$ - $$$,"Italian, European",41,75,0,Restaurants,,,,,0,no_website,no_website,,,0,0.848152164835483,,
g274924-d969406,"['Europe', 'Slovakia', 'Bratislava Region', 'Bratislava', 'Bratislava Restaurants', 'Europa pub']",Europa pub,Unclaimed,4,"March 20, 2017","Obchodna 62, Bratislava 811 06 Slovakia",48.14837,17.11235,"#345 of 1,028 Restaurants in Bratislava",#31 of 84 Pizza in Bratislava,30,0,,?88 - ?120,"Pizza, Italian, Pub","Dinner, Lunch",,"Serves Alcohol, Seating, Table Service",True,True,40,35,45,40,8,14,5,2,1,"Russian (1), German (1), English (24), Japanese (1), Spanish (1), Italian (2)",g274924-d969406,in rating,$$ - $$$,"Italian, Pizza, Pub",24,6,0,Restaurants,,,,,0,no_website,no_website,,,0,0.593146632891148,,
g189911-d1097027,"['Europe', 'Finland', 'Southern Savonia', 'Savonlinna', 'Savonlinna Restaurants', 'Huvila']",Huvila,Claimed,4,"June 10, 2019","Puistokatu 4, Savonlinna 57100 Finland",61.864777,28.881168,#10 of 43 Restaurants in Savonlinna,#11 of 18 European in Savonlinna,80,0,0,?157 - ?633,"European, Scandinavian","Dinner, Lunch",,"Reservations, Outdoor Seating, Seating, Serves Alcohol, Table Service",False,True,40,40,35,40,30,25,12,9,4,"Russian (4), Finnish (18), German (2), English (41), Norwegian (2), French (1), Italian (12)",g189911-d1097027,in rating,$$ - $$$,"European, Scandinavian",41,39,18,Restaurants,,,,,0,no_website,no_website,,,0,0.933736162725836,,
g186470-d5103044,"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'Belfast', 'Belfast Restaurants', 'Boden Park Coffee Company']",Boden Park Coffee Company,Claimed,4,"December 5, 2019","Apartment 327 311 Ormeau Road Unit 10, Ormeau Bakery Retail Units, Belfast BT7 3GB Northern Ireland",54.579506,-5.920064,#33 of 172 Quick Bites in Belfast,#33 of 172 Quick Bites in Belfast,135,0,0,,Cafe,"Breakfast, Lunch, Brunch, Late Night","Vegetarian Friendly, Vegan Options","Takeout, Seating, Highchairs Available, Wheelchair Accessible, Outdoor Seating",True,True,40,40,35,40,62,28,20,15,10,"German (1), English (134)",g186470-d5103044,in rating,$$ - $$$,"Quick Bites, Cafe, Vegetarian Friendly",134,1,134,Quick Bites,https://www.facebook.com/BodenParkCoffeeCompany/,"October 29, 2021","Weekend vibes ... our gorgeous MONTE CRISTO coffee and a paper. 
?
#coffee #coffeetime #drinkcoffee #coffeelife #dailygrind #lovecoffee #belfastcoffee #shoplocal #coffeeaddict #coffeelover #coffeeshop #espresso #coffeegram #specialitycoffee #caffeine #coffeelife #belfastcoffee #coffeeni #shoplocal #localcoffee #espressoyourself #small-business #coffeeroasters #lovebelfast #roasteryni","Intro
#lovinglysourcedlocallyroasted ethically sourced green beans from around the world and roasted here
Page · Local business
58 Upper Arthur Street, Belfast, United Kingdom
+44 28 9069 1363
some@email.com
bodenparkcoffeeco.com
Always open
Price Range · $
Rating · 4.1 (303 Reviews)",2021,facebook,online,4.1,303,2600,0.187126921257004,,
g303651-d1055265,"['Europe', 'Bulgaria', 'Stara Zagora Province', 'Stara Zagora', 'Stara Zagora Restaurants', 'Chevermeto']",Chevermeto,Unclaimed,4,"March 3, 2020","Bratia Jekovi Str 60, Stara Zagora 6000 Bulgaria",42.420345,25.628668,#7 of 35 Restaurants in Stara Zagora,#5 of 11 European in Stara Zagora,53,0,,?20 - ?40,"Barbecue, Eastern European, European","Lunch, Dinner, Breakfast",Vegetarian Friendly,"Reservations, Outdoor Seating, Seating, Serves Alcohol, Full Bar, Wheelchair Accessible, Table Service, Live Music",False,True,40,40,40,45,20,18,8,3,4,"French (2), Turkish (2), Spanish (1), English (39), German (2), Italian (3), Russian (3), Greek (1)",g303651-d1055265,in rating,$$ - $$$,"Barbecue, European, Eastern European",39,14,0,Restaurants,http://chevermetosz.com/,,,,0,non-facebook,unavailable,,,0,0.639517539180815,,
g968321-d8788935,"['Europe', 'Bulgaria', 'Smolyan Province', 'Trigrad', 'Trigrad Restaurants', 'Arkan Han Restaurant']",Arkan Han Restaurant,Claimed,4,"October 31, 2021","Trigrad 4825, Trigrad 4825 Bulgaria",41.58403,24.39475,#2 of 4 Restaurants in Trigrad,#2 of 4 Eastern European in Trigrad,41,0,,?11 - ?54,"European, Eastern European","Lunch, Dinner",Vegetarian Friendly,"Reservations, Outdoor Seating, Seating, Wheelchair Accessible, Serves Alcohol, Table Service",False,True,50,45,50,,27,3,8,0,3,"Portuguese (1), Italian (1), German (1), Russian (2), English (34), French (1), Dutch (1)",g968321-d8788935,in rating,$$ - $$$,"European, Eastern European, Vegetarian Friendly",34,7,0,Restaurants,http://www.arkantours.com,,,,0,non-facebook,unavailable,,,0,0.177853646920994,,
g736869-d8428753,"['Europe', 'Bulgaria', 'Burgas Province', 'Ravda', 'Ravda Restaurants', 'KAPRIZE']",KAPRIZE,Unclaimed,4.5,"September 28, 2019","Kraiberezhna St. 48, Ravda 8238 Bulgaria",42.63853,27.67628,#3 of 24 Restaurants in Ravda,#1 of 2 Russian in Ravda,45,0,,,"European, Russian","Breakfast, Lunch, Dinner, Brunch","Vegetarian Friendly, Vegan Options","Takeout, Reservations, Outdoor Seating, Seating, Highchairs Available, Serves Alcohol, Free Wifi, Table Service",True,True,50,50,45,,34,8,1,1,1,"Russian (42), English (3)",g736869-d8428753,in rating,$$ - $$$,"European, Russian, Vegetarian Friendly",3,42,0,Restaurants,http://www.caprize.net,,,,0,non-facebook,unavailable,,,0,0.392929127905518,,
g930790-d5948902,"['Europe', 'Finland', 'Lapland', 'Akaslompolo', 'Akaslompolo Restaurants', 'Restaurant Tower']",Restaurant Tower,Unclaimed,4,"July 24, 2020","Tunturintie 16, Akaslompolo 95970 Finland",67.604416,24.153542,#6 of 18 Restaurants in Akaslompolo,#6 of 18 Restaurants in Akaslompolo,173,0,0,,"European, Scandinavian","Lunch, Dinner","Vegetarian Friendly, Gluten Free Options, Vegan Options","Reservations, Outdoor Seating, Seating, Parking Available, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Table Service",True,True,40,40,40,40,64,64,29,13,3,"Spanish (2), Dutch (10), Italian (1), Swedish (1), Russian (4), English (62), Finnish (58), French (13), German (22)",g930790-d5948902,in rating,$$ - $$$,"European, Scandinavian, Vegetarian Friendly",62,111,58,Restaurants,http://www.toweri.fi,,,,0,non-facebook,unavailable,,,0,0.184539168840274,,
g186470-d14765076,"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'Belfast', 'Belfast Restaurants', 'Wolf & Devour Burger Bar']",Wolf & Devour Burger Bar,Claimed,4.5,"April 25, 2020","346 Upper Newtownards Road, Belfast BT4 3EX Northern Ireland",54.595177,-5.869044,#244 of 689 Restaurants in Belfast,#3 of 15 Street Food in Belfast,40,0,0,?39 - ?97,"European, Street Food",Dinner,,"Reservations, Seating, Table Service, Takeout, Outdoor Seating, Parking Available, Highchairs Available, Digital Payments, Accepts Credit Cards, BYOB, Family style",True,True,45,45,45,,31,5,1,2,1,English (40),g186470-d14765076,in rating,$$ - $$$,"European, Street Food",40,0,40,Restaurants,https://www.facebook.com/WolfandDevour,"March 13, 2021","Thank you all for your kind comments on our closing post! Our restaurant may be gone but as promised our kits live on! 
St Patrick’s Day Cook @ Home Menu is available Wed-Sat this week! 
All orders to info@wolfanddevour.com & remember to include your preferred day, address & phone number re delivery or collection arrangements!","Intro
Wolf&Devour is a BYOB Burger Bistro based in Ballyhackamore, Belfast. We also have a Food Truck to c
Page · Burger Restaurant
+44 28 9065 6701
wolfanddevour.com
Open now
Outdoor seating · Curbside pickup
Price Range · $$
Rating · 4.7 (203 Reviews)",2021,facebook,online,4.7,203,4700,0.16373835853301,,
g777140-d8046125,"['Europe', 'Finland', 'Pirkanmaa', 'Valkeakoski', 'Valkeakoski Restaurants', 'Restaurant Stella']",Restaurant Stella,Claimed,4,"August 13, 2021","Torikatu 2, Valkeakoski 37600 Finland",61.266434,24.028976,#1 of 16 Restaurants in Valkeakoski,#1 of 3 European in Valkeakoski,68,0,0,?26 - ?129,"Italian, Pizza, European","Lunch, Dinner, Brunch, Late Night, Drinks",Vegetarian Friendly,"Reservations, Outdoor Seating, Buffet, Seating, Parking Available, Street Parking, Television, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, Accepts Mastercard, Accepts Visa, Table Service, Takeout, Highchairs Available",True,True,45,45,40,,32,23,7,4,2,"English (23), Swedish (2), Finnish (42), German (1)",g777140-d8046125,in rating,$$ - $$$,"Italian, Pizza, European",23,45,42,Restaurants,http://www.ravintolastella.com,,,,0,non-facebook,unavailable,,,0,0.257756458828226,,
g274924-d2196859,"['Europe', 'Slovakia', 'Bratislava Region', 'Bratislava', 'Bratislava Restaurants', 'Verdict  Bar & Restaurant']",Verdict  Bar & Restaurant,Claimed,3.5,"March 20, 2018","Panska 6, Bratislava 811 01 Slovakia",48.142624,17.108002,"#202 of 1,028 Restaurants in Bratislava",#81 of 176 Central European in Bratislava,186,0,,,"Eastern European, Central European, Bar, European","Lunch, Dinner",,"Outdoor Seating, Seating, Serves Alcohol, Full Bar, Free Wifi, Reservations, Highchairs Available, Table Service",True,True,40,35,35,35,38,70,41,21,16,"Hebrew (1), Spanish (13), Italian (22), Slovak (1), Dutch (2), Polish (1), English (97), Danish (1), Greek (1), Hungarian (1), Japanese (1), Russian (14), German (12), French (8), Norwegian (4), Portuguese (7)",g274924-d2196859,in rating,$$ - $$$,"Bar, European, Eastern European",97,89,1,Restaurants,http://www.verdict.sk,,,,0,non-facebook,unavailable,,,0,0.00560031644999981,,
