"id","country_region","rest_name","is_claimed","rating","last_review","address","latitude","longitude","popularity_top","popularity_detailed","n_reviews","travellers_choice","michelin","price_range","cuisines","meal_types","special_diets","features","working_hours","telephone","food_rating","service_rating","value_rating","atmosphere_rating","traveller_rating_5","traveller_rating_4","traveller_rating_3","traveller_rating_2","traveller_rating_1","all_languages","id_destination","status","price_category","top_tags","English","non-English","local","type","last_update","facebook_text","description","fb_last_update_year","website_type","website_status","fb_rating","fb_reviews","fb_followers","website","rand","Closed-open","comment"
"g189932-d11856254","['Europe', 'Finland', 'Uusimaa', 'Espoo', 'Espoo Restaurants', 'Viikinkiravintola Harald']","Viikinkiravintola Harald","Claimed",3.5,"November 22, 2021","Piispansilta 11 Liiketila Ga21, Espoo 02230 Finland",60.159985,24.739098,"#34 of 220 Restaurants in Espoo","#12 of 34 Scandinavian in Espoo",64,0,0,"₪26 - ₪290","European, Scandinavian","Dinner, Lunch, Late Night, Drinks","Vegetarian Friendly","Reservations, Seating, Wheelchair Accessible, Serves Alcohol, Table Service, Parking Available, Highchairs Available, Full Bar, Wine and Beer, Free Wifi, Accepts Credit Cards","True","True",40,35,35,,17,22,11,9,5,"English (25), Spanish (1), Finnish (34), Russian (2), French (1), Italian (1)","g189932-d11856254","in rating","$$ - $$$","European, Scandinavian, Vegetarian Friendly",25,39,34,"Restaurants",,,,0,"non-facebook","online",,,0,"http://www.ravintolaharald.fi",0.976453593932092,,
"g274929-d6437339","['Europe', 'Slovakia', 'Zilina Region', 'Liptovsky Mikulas', 'Liptovsky Mikulas Restaurants', 'U muzikantov']","U muzikantov","Unclaimed",5,"January 8, 2020","Ondrasovska 12, Liptovsky Mikulas Slovakia",49.096825,19.588943,"#8 of 46 Restaurants in Liptovsky Mikulas","#8 of 46 Restaurants in Liptovsky Mikulas",37,0,,,"Wine Bar, Bar, European, Pub, Central European","Lunch",,"Reservations, Seating, Table Service","True","True",40,45,45,,33,4,0,0,0,"English (10), Polish (4), Russian (2), Slovak (15), Italian (1), Czech (2), Serbian (1), German (2)","g274929-d6437339","in rating","$$ - $$$","Bar, European, Pub",10,27,15,"Restaurants",,,,0,"non-facebook","online",,,0,"http://www.umuzikantov.sk",0.478054538369179,,
"g274924-d4770262","['Europe', 'Slovakia', 'Bratislava Region', 'Bratislava', 'Bratislava Restaurants', 'Nervosa']","Nervosa","Claimed",4.5,"June 8, 2021","Zamocka 30, Bratislava 811 01 Slovakia",48.144775,17.101347,"#82 of 1,028 Restaurants in Bratislava","#7 of 84 Pizza in Bratislava",125,0,,"₪16 - ₪56","Italian, Bar, Pizza, Cafe, European, Pub","Lunch, Dinner, Brunch, Drinks","Vegetarian Friendly","Reservations, Seating, Television, Serves Alcohol, Full Bar, Table Service, Takeout","True","True",45,45,45,45,66,36,15,5,3,"English (62), Slovak (18), Portuguese (3), Swedish (1), Danish (1), Russian (8), Italian (18), Spanish (4), Polish (3), Czech (1), Japanese (1), French (2), German (3)","g274924-d4770262","in rating","$$ - $$$","Italian, Bar, Pizza",62,63,18,"Restaurants",,,,0,"non-facebook","online",,,0,"http://www.nervosa.sk",0.954469082178548,,
"g189934-d4316789","['Europe', 'Finland', 'Uusimaa', 'Helsinki', 'Helsinki Restaurants', 'Kippo']","Kippo","Claimed",4.5,"October 20, 2019","Mannerheimintie 20 Forum Shopping Center 3rd. floor, Helsinki 00100 Finland",60.169018,24.93795,"#45 of 128 Quick Bites in Helsinki","#45 of 128 Quick Bites in Helsinki",41,0,0,"₪26 - ₪64","Cafe","Lunch, Drinks","Vegetarian Friendly, Vegan Options, Gluten Free Options","Delivery, Wheelchair Accessible, Takeout, Parking Available, Street Parking, Accepts Mastercard, Accepts Visa, Free Wifi, Reservations, Seating, Highchairs Available","True","True",45,45,40,40,24,14,2,0,1,"Japanese (1), Finnish (2), English (34), Russian (3), Italian (1)","g189934-d4316789","in rating","$$ - $$$","Quick Bites, Cafe, Vegetarian Friendly",34,7,2,"Quick Bites",,,,0,"non-facebook","online",,,0,"http://www.kippohelsinki.com",0.431224043946713,,
"g274924-d4769966","['Europe', 'Slovakia', 'Bratislava Region', 'Bratislava', 'Bratislava Restaurants', 'Al Trivio Ristorante La Cantina']","Al Trivio Ristorante La Cantina","Claimed",3.5,"January 24, 2020","Metodova 6, Bratislava 821 08 Slovakia",48.157284,17.129679,"#195 of 1,028 Restaurants in Bratislava","#18 of 84 Pizza in Bratislava",83,0,,,"Italian, Pizza, Mediterranean, European","Lunch, Dinner","Vegetarian Friendly, Vegan Options","Reservations, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Table Service, Takeout, Outdoor Seating, Playgrounds","False","True",40,40,35,40,22,34,15,8,4,"French (2), Polish (1), German (4), Russian (3), Italian (5), Greek (1), Serbian (1), Slovak (17), English (49)","g274924-d4769966","in rating","$$ - $$$","Italian, Pizza, Mediterranean",49,34,17,"Restaurants",,,,0,"non-facebook","online",,,0,"http://www.altrivio.sk",0.904325949726626,,
"g189934-d3849995","['Europe', 'Finland', 'Uusimaa', 'Helsinki', 'Helsinki Restaurants', 'Namaskaar Express Rautatieasema']","Namaskaar Express Rautatieasema","Unclaimed",3.5,"October 18, 2019","Rautatieaseman Kauppakuja Elielinaukio 3 00100, Helsinki 00100 Finland",60.171844,24.940456,"#672 of 1,407 Restaurants in Helsinki","#17 of 34 Indian in Helsinki",55,0,0,,"Indian, Asian","Lunch, Dinner","Vegetarian Friendly, Vegan Options","Takeout, Seating, Serves Alcohol","False","True",35,35,35,,8,24,15,4,4,"Dutch (2), Japanese (5), Chinese (Trad.) (1), German (3), English (39), Finnish (5), Danish (1), Italian (1)","g189934-d3849995","in rating","$","Indian, Asian, Vegetarian Friendly",39,18,5,"Restaurants",,,,0,"non-facebook","online",,,0,"http://www.namaskaar.fi/",0.710595133714378,,
"g274927-d3932582","['Europe', 'Slovakia', 'Kosice Region', 'Kosice', 'Kosice Restaurants', 'Burekas']","Burekas","Unclaimed",4.5,"December 21, 2019","Vratna Ulica 58, Kosice Slovakia",48.71937,21.25413,"#38 of 229 Restaurants in Kosice","#1 of 1 Israeli in Kosice",31,0,,,"Middle Eastern, Israeli","Lunch, Dinner, Breakfast","Vegan Options, Vegetarian Friendly","Outdoor Seating, Seating, Table Service","True","True",50,50,50,45,24,4,1,2,0,"English (23), Slovak (8)","g274927-d3932582","in rating","$","Middle Eastern, Israeli, Vegetarian Friendly",23,8,8,"Restaurants","October, 2023","Šošovicová polievka 
Kuracie mäso s baklažánom plus prílohy...6,30 
Burekasy s prílohami..5,90 
Vyprážaný syr...5,90  
Fallafelíky s prílohami...5,90","Intro
Page · Local business
vratna 58, Kosice, Slovakia
+421 911 285 245
Closed now
Price Range · $
Rating · 4.5 (92 Reviews)",2023,"facebook","online",4.5,92,1500,"http://www.facebook.com/Burekas-Ko%C5%A1ice-125589210836529",0.509039315860719,,
"g635766-d4877862","['Europe', 'Bulgaria', 'Burgas Province', 'Burgas', 'Burgas Restaurants', 'Starbucks']","Starbucks","Unclaimed",4,"June 16, 2020","Transportna Str, Burgas 8000 Bulgaria",42.530323,27.45732,"#3 of 7 Coffee & Tea in Burgas","#3 of 7 Coffee & Tea in Burgas",30,0,,,"Cafe","Breakfast",,"Takeout, Wheelchair Accessible","False","False",40,40,35,40,12,10,6,1,1,"Polish (1), Czech (1), Spanish (1), English (12), Russian (13), Hebrew (2)","g635766-d4877862","in rating","$$ - $$$","Quick Bites, Cafe",12,18,0,"Coffee & Tea",,,,0,"non-facebook","online",,,0,"http://starbucks.com",0.368690276984125,,
"g635686-d3296260","['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Antrim', 'Antrim', 'Antrim Restaurants', 'Ramada Hotel']","Ramada Hotel","Unclaimed",4,"November 18, 2019","Main Strret Portrush, Antrim Northern Ireland",55.20788,-6.65526,"#15 of 34 Restaurants in Antrim","#12 of 22 British in Antrim",30,0,0,,"British","Breakfast, Lunch, Dinner, Brunch",,"Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol","False","False",40,40,40,40,12,9,4,3,2,"English (30)","g635686-d3296260","in rating","$$ - $$$","British",30,0,30,"Restaurants",,,,0,"non-facebook","online",,,0,"https://www.wyndhamhotels.com/en-uk/ramada/belfast-united-kingdom/ramada-belfast/overview?CID=LC:RA::GGL:RIO:National:19804&iata=00093796",0.816227046540007,,
"g274924-d10390231","['Europe', 'Slovakia', 'Bratislava Region', 'Bratislava', 'Bratislava Restaurants', 'Zufana']","Zufana","Claimed",4.5,"September 9, 2021","Dulovo námestie 4, Bratislava 82108 Slovakia",48.150173,17.134129,"#91 of 1,028 Restaurants in Bratislava","#91 of 1,028 Restaurants in Bratislava",61,0,,"₪13 - ₪42","European, Healthy, Cafe, Central European","Breakfast, Lunch, Brunch","Vegetarian Friendly, Vegan Options, Gluten Free Options","Seating, Parking Available, Street Parking, Wine and Beer, Digital Payments, Free Wifi, Table Service, Takeout, Reservations, Highchairs Available, Wheelchair Accessible, Serves Alcohol","True","True",45,45,45,,44,13,1,1,2,"Swedish (1), Slovak (25), Italian (2), Czech (3), English (30)","g274924-d10390231","in rating","$","Cafe, European, Healthy",30,31,25,"Restaurants",,,,0,"non-facebook","online",,,0,"http://zufana.sk/",0.226179277757183,,
"g186474-d2422926","['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Armagh', 'Armagh', 'Armagh Restaurants', 'The Charlemont Dining Room']","The Charlemont Dining Room","Unclaimed",3.5,"December 26, 2018","Charlemont Arms Hotel 65 Upper English Street, Armagh Northern Ireland",54.350376,-6.655218,"#27 of 42 Restaurants in Armagh","#10 of 16 British in Armagh",32,0,0,,"British, Contemporary","Breakfast, Lunch, Dinner",,"Seating, Serves Alcohol, Reservations, Table Service","True","False",35,45,35,40,7,12,8,3,2,"English (32)","g186474-d2422926","in rating","$$ - $$$","British, Contemporary",32,0,32,"Restaurants",,,,0,"non-facebook","online",,,0,"http://www.charlemontarmshotel.com/wine-a-dine",0.705671378644183,,
"g798737-d13201162","['Europe', 'Finland', 'Pirkanmaa', 'Lempaala', 'Lempaala Restaurants', 'Vaihmalan Hovi']","Vaihmalan Hovi","Claimed",3.5,"June 22, 2021","Vaihmalantie 144, Lempaala 37500 Finland",61.296505,23.777956,"#6 of 19 Restaurants in Lempaala","#4 of 6 European in Lempaala",32,0,0,"₪56 - ₪202","European, Scandinavian",,,"Seating","False","True",35,30,30,,9,6,8,3,6,"Finnish (26), English (5), German (1)","g798737-d13201162","in rating","$$ - $$$","European, Scandinavian",5,27,26,"Restaurants",,,,0,"non-facebook","online",,,0,"http://vaihmalanhovi.fi",0.316655535483733,,
"g294452-d2637157","['Europe', 'Bulgaria', 'Sofia Region', 'Sofia', 'Sofia Restaurants', 'Tavan']","Tavan","Unclaimed",3.5,"July 8, 2019","bul.Bulgaria 98 Business building Astra 12th Floor, Sofia 1680 Bulgaria",42.660957,23.286226,"#432 of 1,226 Restaurants in Sofia","#432 of 1,226 Restaurants in Sofia",117,0,,,"European, International","Lunch, Dinner, Late Night",,"Reservations, Outdoor Seating, Seating, Serves Alcohol, Table Service","False","True",40,35,35,40,29,33,27,16,12,"English (101), Portuguese (1), Spanish (2), Swedish (1), French (6), Russian (4), German (2)","g294452-d2637157","in rating","$$$$","International, European",101,16,0,"Restaurants",,,,0,"non-facebook","online",,,0,"http://www.tavan.bg",0.150506725069135,,
"g189909-d10517135","['Europe', 'Finland', 'Southern Savonia', 'Mikkeli', 'Mikkeli Restaurants', 'Ramin Konditoria Kahvila Oy AKSELI']","Ramin Konditoria Kahvila Oy AKSELI","Claimed",4,"August 7, 2020","Hallituskatu 7 Kauppakeskus Akseli, Mikkeli 50100 Finland",61.68872,27.271843,"#2 of 5 Coffee & Tea in Mikkeli","#2 of 5 Coffee & Tea in Mikkeli",32,0,0,,"Cafe","Lunch",,"Takeout, Wheelchair Accessible, Buffet, Seating, Highchairs Available, Free Wifi, Accepts Credit Cards","False","True",40,40,40,,10,14,6,2,0,"Russian (1), German (1), Finnish (24), English (6)","g189909-d10517135","in rating","$$ - $$$","Cafe",6,26,24,"Coffee & Tea",,,,0,"non-facebook","online",,,0,"http://www.raminkonditoria.fi",0.111486435169354,,
"g189948-d776480","['Europe', 'Finland', 'Pirkanmaa', 'Tampere', 'Tampere Restaurants', 'Pancho Villa']","Pancho Villa","Unclaimed",3,"March 2, 2021","Tammelan puistokatu 34, Tampere 33100 Finland",61.49944,23.779314,"#328 of 403 Restaurants in Tampere","#9 of 12 Mexican in Tampere",54,0,0,,"Mexican","Lunch, Dinner",,"Takeout, Seating, Serves Alcohol, Table Service","True","True",30,35,30,25,7,16,13,10,8,"Finnish (15), English (36), German (3)","g189948-d776480","in rating","$$ - $$$","Mexican",36,18,15,"Restaurants",,,,0,"non-facebook","online",,,0,"http://panchovilla.fi",0.080124717205763,,
"g274924-d951686","['Europe', 'Slovakia', 'Bratislava Region', 'Bratislava', 'Bratislava Restaurants', 'Liviano Restaurant']","Liviano Restaurant","Unclaimed",4.5,"October 6, 2019","Kutlikova 17 v budove Technopolu, Bratislava 851 02 Slovakia",48.111275,17.111038,"#155 of 1,028 Restaurants in Bratislava","#124 of 394 European in Bratislava",45,0,,"₪145 - ₪205","International, European","Lunch, Dinner",,"Reservations, Seating, Serves Alcohol, Highchairs Available, Table Service","True","True",50,50,40,45,34,8,1,1,1,"French (1), German (1), Slovak (14), Spanish (1), English (28)","g274924-d951686","in rating","$$$$","International, European",28,17,14,"Restaurants",,,,0,"non-facebook","online",,,0,"http://www.liviano.sk/",0.391797308344394,,
"g274935-d7961693","['Europe', 'Slovakia', 'Trnava Region', 'Piestany', 'Piestany Restaurants', 'Slovak craft brewery ZiWELL']","Slovak craft brewery ZiWELL","Claimed",4,"September 3, 2021","Rekreacna 3, Piestany 921 01 Slovakia",48.574265,17.825134,"#5 of 47 Restaurants in Piestany","#5 of 47 Restaurants in Piestany",108,0,,,"Brew Pub, Bar, Barbecue, European, Gastropub, Pub, Central European","Lunch, Dinner","Vegetarian Friendly","Parking Available, Validated Parking, Accepts American Express, Accepts Mastercard, Accepts Visa, Accepts Discover, Table Service, Takeout","True","True",40,40,40,,56,26,11,5,10,"Russian (4), French (1), Polish (1), English (24), Czech (10), Slovak (63), Italian (2), German (3)","g274935-d7961693","in rating","$$ - $$$","Brew Pub, Bar, Barbecue",24,84,63,"Restaurants",,,,0,"non-facebook","online",,,0,"http://www.piestanskypivovar.sk",0.924534386955202,,
"g608699-d7990428","['Europe', 'Bulgaria', 'Ruse Province', 'Ruse', 'Ruse Restaurants', 'New House']","New House","Unclaimed",4.5,"October 6, 2021","Street Hristo G. Danov 5, Ruse 7000 Bulgaria",43.847897,25.949934,"#3 of 60 Restaurants in Ruse","#2 of 13 Central European in Ruse",92,0,,,"Central European, European, Contemporary, Eastern European","Lunch, Dinner, Brunch","Vegetarian Friendly, Gluten Free Options, Vegan Options","Takeout, Reservations, Seating, Highchairs Available, Serves Alcohol, Full Bar, Table Service","True","True",45,45,45,,70,14,4,0,4,"Polish (1), Czech (1), Portuguese (1), German (1), Swedish (1), Italian (2), Dutch (1), French (4), Chinese (Trad.) (1), Spanish (3), Russian (2), English (74)","g608699-d7990428","in rating","$$ - $$$","European, Contemporary, Eastern European",74,18,0,"Restaurants","October, 2023","Петък.
ПИЦА 
ДУКАТИ/доматен сос, шунка, кашкавал, гъби/ 450 г 14,39 лв.… See more","Intro
Предлагаме европейска кухня, пица и богат избор от дунавска и морска риба.
Page · Local business
ул. „Христо Г. Данов“ 5, Ruse, Bulgaria
+359 89 200 0627
some@email.com
Closed now
Price Range · $$$
Rating · 4.6 (265 Reviews)",2023,"facebook","online",4.6,265,9100,"https://www.facebook.com/NewHouseRuse",0.889972674427554,,
"g294452-d18942436","['Europe', 'Bulgaria', 'Sofia Region', 'Sofia', 'Sofia Restaurants', 'OSCAR Club']","OSCAR Club","Claimed",5,"June 24, 2020","ul.Dobrudzha 1, Sofia 1000 Bulgaria",42.692654,23.329962,"#3 of 39 Bars & Pubs in Sofia","#3 of 39 Bars & Pubs in Sofia",141,0,,,"Bar, Pub",,,"Seating, Table Service","True","True",50,50,50,,124,11,4,1,1,"Italian (6), German (1), English (125), French (3), Dutch (3), Greek (1), Hebrew (2)","g294452-d18942436","in rating","$$ - $$$","Bar, Pub",125,16,0,"Bars & Pubs","August 7, 2023","Здравейте,приятели! 
Имаме важно съобщение за Вас. 
От 7 ми до 18 ти август нашето заведение няма да работи, защото целият ни екип ще е на море! 
 Да, правилно прочетохте - всички ние ще се отдадем на заслужената почивка и ще се забавляваме, като деца. Но не се притеснявайте, на 18 ти август отново ще сме на линия и готови да Ви посрещнем с усмивки и прекрасни коктейли. 
Пожелаваме Ви слънчеви дни и много усмивки! ","Intro
Сърцето на София тупти с ОСКАР клуб
Page · Cocktail Bar
+359 89 966 6633
some@email.com
Open now
Curbside pickup
Price Range · $$$$
Rating · 4.4 (1,195 Reviews)
Offers free Wi-Fi",2023,"facebook","online",,,18000,"https://www.facebook.com/OSCARclub.Sf/",0.023731382098049,,
"g303653-d14771897","['Europe', 'Bulgaria', 'Veliko Tarnovo Province', 'Veliko Tarnovo', 'Veliko Tarnovo Restaurants', 'FLOR Gelato Italiano']","FLOR Gelato Italiano","Claimed",5,"August 23, 2021","ulitsa Stefan Stambolov 51 Metro Hypermarket, Veliko Tarnovo 5000 Bulgaria",43.08458,25.637745,"#1 of 3 Desserts in Veliko Tarnovo","#1 of 3 Dessert in Veliko Tarnovo",49,0,,,"Italian, Cafe, European, Healthy",,,"Outdoor Seating, Seating, Takeout","True","True",50,50,50,,44,3,0,0,2,"German (1), Spanish (2), Russian (1), English (40), French (3), Portuguese (1), Korean (1)","g303653-d14771897","in rating","$","Dessert, Italian, Cafe",40,9,0,"Desserts",,,,0,"non-facebook","online",,,0,"http://www.gelatiflor.com",0.789329208433628,,
"g274945-d10465120","['Europe', 'Slovakia', 'Trencin Region', 'Trencin', 'Trencin Restaurants', 'Alcatraz pizza and burgers']","Alcatraz pizza and burgers","Claimed",4.5,"January 22, 2021","Východná 7581, Trencin 91108 Slovakia",48.870193,18.044048,"#9 of 73 Restaurants in Trencin","#10 of 32 European in Trencin",43,0,,"₪17 - ₪38","American, European","Lunch, Dinner, Drinks",,"Delivery, Takeout, Reservations, Outdoor Seating, Highchairs Available, Serves Alcohol, Free Wifi, Table Service, Parking Available, Street Parking, Television, Full Bar, Wine and Beer","True","True",45,45,45,,31,5,2,1,4,"Slovak (34), English (8), Serbian (1)","g274945-d10465120","in rating","$$ - $$$","American, European",8,35,34,"Restaurants",,,,0,"non-facebook","online",,,0,"http://www.alcatraz-tn.sk",0.18448956636712,,
"g186482-d2390379","['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Londonderry', 'Derry', 'Derry Restaurants', 'Point Bar']","Point Bar","Unclaimed",4,"August 20, 2019","107 Point Road, Derry BT49 0LP Northern Ireland",55.191338,-6.964498,"#71 of 144 Restaurants in Derry","#41 of 61 Irish in Derry",37,0,0,,"Irish, Bar, Pub","Lunch, Dinner","Vegetarian Friendly","Outdoor Seating, Seating, Highchairs Available, Serves Alcohol, Wheelchair Accessible, Table Service","True","True",40,40,40,45,16,15,2,2,2,"English (33), French (4)","g186482-d2390379","in rating","$$ - $$$","Irish, Bar, Pub",33,4,33,"Restaurants",,,,0,"non-facebook","online",,,0,"https://www.pointbarmagilligan.co.uk/",0.322390488348901,,
"g189945-d2369801","['Europe', 'Finland', 'Satakunta', 'Pori', 'Pori Restaurants', 'Grilli-Pori Oy']","Grilli-Pori Oy","Claimed",4,"July 24, 2021","Juhana Herttuankatu 19 28100, Pori 28100 Finland",61.484123,21.800058,"#4 of 6 Quick Bites in Pori","#4 of 6 Quick Bites in Pori",34,0,0,,"Fast Food, Grill, Street Food, Barbecue","Late Night, Drinks, Lunch, Dinner",,"Takeout, Outdoor Seating, Wheelchair Accessible","True","True",45,40,40,35,18,9,4,2,1,"English (11), Italian (1), Finnish (22)","g189945-d2369801","in rating","$","Quick Bites, Fast Food, Barbecue",11,23,22,"Quick Bites","September 23, 2023","Maistuisko Porin Päivän kunniaks porilainen? Tai ehkäkä joku muu herkku? ","Intro
Page · Fast food restaurant
Juhanaherttuankatu 19, Pori, Finland
+358 2 6334044
some@email.com
Grilli_pori
Open now
Takeout · Dine-in · Outdoor seating
Price Range · $$
Rating · 4.7 (176 Reviews)",2023,"facebook","online",4.7,176,5700,"http://fi-fi.facebook.com/GrilliPori",0.899783173808828,,
